seat_name,division,district,total_voters,male_voters,female_voters,hijra_voters,total_votes,top_three_candidates,top_three,bnp_votes,bnp_ratio,jamaat_votes,jamaat_ratio,democracy_platform_votes,democracy_platform_ratio,eleven_party_alliance_votes,eleven_party_alliance_ratio,bnp_alliance_votes,bnp_alliance_ratio,bnp_vs_eleven_party_alliance_votes,bnp_vs_eleven_party_alliance_ratio,Amar Bangladesh Party (AB),Bangladesh Congress,Bangladesh Development Party (BDP),Bangladesh Islami Front (BIF),Bangladesh Jamaat-e-Islami (Jamaat),Bangladesh Jatiya Party (BJP),Bangladesh Jatiya Samajtantrik Dal (Bangladesh JaSad),Bangladesh Khelafat Andolon (BKA),Bangladesh Khelafat Majlish (BKM),Bangladesh Liberal Democratic Party (LDP),Bangladesh Muslim League (BML),Bangladesh Nationalist Front (BNF),Bangladesh Nationalist Party (BNP),Bangladesh Republican Party (BRP),Bangladesh Samajtantrik Dal (Basad),Bangladesh Sangskritik Muktijote (BSM),Communist Party of Bangladesh (CPB),Ganosanhati Andolan (GSA),Gono Odhikar Parishad (GOP),Independent Candidate (Independent),Insaniyat Biplob Bangladesh (IBB),Islami Andolan Bangladesh (IAB),Islamic Front Bangladesh (IFB),Jamiat Ulema-e-Islam Bangladesh (JUIB),Janotar Dol,Jatiya Party (JaPa),Jatiya Party (Manju) (JP–Manju),Khelafat Majlis,National Citizen Party (NCP),Revolutionary Workers Party of Bangladesh (RWPB)
Habiganj 3,Sylhet,Habiganj,419573.0,213298.0,206262.0,13.0,208883.0,"Alhaj Md. G. K. Gaus (Bangladesh Nationalist Party (BNP)) 68.1%, Kazi Mohsin Ahmed (Bangladesh Jamaat-e-Islami (Jamaat)) 21.8%, S. M. Sarwar (Islamic Front Bangladesh (IFB)) 6.8%","Bangladesh Nationalist Party (BNP) (68.1%), Bangladesh Jamaat-e-Islami (Jamaat) (21.8%), Islamic Front Bangladesh (IFB) (6.8%)",142348.0,0.6814724032113672,45568.0,0.21815083084789091,0.0,0.0,45568.0,0.21815083084789091,142348.0,0.6814724032113672,0.0,0.0,-,-,-,-,45568.0,-,-,-,-,-,-,-,142348.0,-,-,132.0,-,-,-,-,-,5443.0,14133.0,-,-,1259.0,-,-,-,-
Habiganj 4,Sylhet,Habiganj,552711.0,278660.0,274049.0,2.0,301965.0,"S. M. Faisal (Bangladesh Nationalist Party (BNP)) 62.3%, Md. Gias Uddin (Islamic Front Bangladesh (IFB)) 27.9%, Ahmed Abdul Quader (Khelafat Majlis) 8.8%","Bangladesh Nationalist Party (BNP) (62.3%), Islamic Front Bangladesh (IFB) (27.9%), Khelafat Majlis (8.8%)",188072.0,0.6228271488417532,0.0,0.0,329.0,0.001089530243571275,26466.0,0.08764591922904973,188072.0,0.6228271488417532,0.0,0.0,-,-,-,-,-,-,-,-,-,-,536.0,-,188072.0,-,329.0,484.0,-,-,-,619.0,484.0,-,84323.0,-,-,-,-,26466.0,-,-
Jamalpur 1,Mymensingh,Jamalpur,431707.0,216207.0,215498.0,2.0,271476.0,"M. Rashiduzzaman Millat (Bangladesh Nationalist Party (BNP)) 64.0%, Md. Nazmul Haque Sayeedi (Bangladesh Jamaat-e-Islami (Jamaat)) 36.0%","Bangladesh Nationalist Party (BNP) (64.0%), Bangladesh Jamaat-e-Islami (Jamaat) (36.0%)",173656.0,0.6396734886325126,97820.0,0.3603265113674874,0.0,0.0,97820.0,0.3603265113674874,173656.0,0.6396734886325126,0.0,0.0,-,-,-,-,97820.0,-,-,-,-,-,-,-,173656.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamalpur 2,Mymensingh,Jamalpur,282103.0,144469.0,137633.0,1.0,158294.0,"A. E. Sultan Mahmud Babu (Bangladesh Nationalist Party (BNP)) 60.6%, Md. Samiul Haque (Bangladesh Jamaat-e-Islami (Jamaat)) 39.4%","Bangladesh Nationalist Party (BNP) (60.6%), Bangladesh Jamaat-e-Islami (Jamaat) (39.4%)",95860.0,0.6055820182698017,62434.0,0.39441798173019826,0.0,0.0,62434.0,0.39441798173019826,95860.0,0.6055820182698017,0.0,0.0,-,-,-,-,62434.0,-,-,-,-,-,-,-,95860.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamalpur 3,Mymensingh,Jamalpur,539504.0,274257.0,265241.0,6.0,288842.0,"Md. Mustafizur Rahman Babul (Bangladesh Nationalist Party (BNP)) 71.8%, Md. Mujibur Rahman Azadi (Bangladesh Jamaat-e-Islami (Jamaat)) 28.2%","Bangladesh Nationalist Party (BNP) (71.8%), Bangladesh Jamaat-e-Islami (Jamaat) (28.2%)",207412.0,0.7180811654814743,81430.0,0.2819188345185257,0.0,0.0,81430.0,0.2819188345185257,207412.0,0.7180811654814743,0.0,0.0,-,-,-,-,81430.0,-,-,-,-,-,-,-,207412.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamalpur 4,Mymensingh,Jamalpur,304992.0,151527.0,153464.0,1.0,147406.0,Md. Faridul Kabir Talukder (Bangladesh Nationalist Party (BNP)) 100.0%,Bangladesh Nationalist Party (BNP) (100.0%),147406.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,147406.0,1.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,147406.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamalpur 5,Mymensingh,Jamalpur,576810.0,281747.0,295053.0,10.0,312545.0,"Shah Md. Wares Ali Mamun (Bangladesh Nationalist Party (BNP)) 63.8%, Md. Abdus Sattar (Bangladesh Jamaat-e-Islami (Jamaat)) 36.2%","Bangladesh Nationalist Party (BNP) (63.8%), Bangladesh Jamaat-e-Islami (Jamaat) (36.2%)",199344.0,0.6378089555104065,113201.0,0.3621910444895935,0.0,0.0,113201.0,0.3621910444895935,199344.0,0.6378089555104065,0.0,0.0,-,-,-,-,113201.0,-,-,-,-,-,-,-,199344.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jashore 1,Khulna,Jashore,-,-,-,-,215801.0,"Md. Azizur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 55.2%, Md. Nuruzzaman Liton (Bangladesh Nationalist Party (BNP)) 43.3%, Md. Baktiar Rahman (Islami Andolan Bangladesh (IAB)) 0.8%","Bangladesh Jamaat-e-Islami (Jamaat) (55.2%), Bangladesh Nationalist Party (BNP) (43.3%), Islami Andolan Bangladesh (IAB) (0.8%)",93542.0,0.4334641637434488,119093.0,0.5518649125814987,0.0,0.0,119093.0,0.5518649125814987,93542.0,0.4334641637434488,0.0,0.0,-,-,-,-,119093.0,-,-,-,-,-,-,-,93542.0,-,-,-,-,-,-,-,-,1768.0,-,-,-,1398.0,-,-,-,-
Jashore 2,Khulna,Jashore,-,-,-,-,334891.0,"Md. Moslehuddin Farid (Bangladesh Jamaat-e-Islami (Jamaat)) 54.0%, Mst. Sabira Sultana (Bangladesh Nationalist Party (BNP)) 43.7%, Md. Idris Ali (Islami Andolan Bangladesh (IAB)) 1.7%","Bangladesh Jamaat-e-Islami (Jamaat) (54.0%), Bangladesh Nationalist Party (BNP) (43.7%), Islami Andolan Bangladesh (IAB) (1.7%)",146447.0,0.43729750874165024,180965.0,0.5403698516830849,472.0,0.0014094138092692846,181381.0,0.5416120469048138,146447.0,0.43729750874165024,0.0,0.0,416.0,-,-,-,180965.0,-,-,-,-,-,-,233.0,146447.0,-,472.0,-,-,-,-,188.0,-,5781.0,-,-,-,-,-,-,-,-
Jashore 3,Khulna,Jashore,-,-,-,-,388802.0,"Anindya Islam Amit (Bangladesh Nationalist Party (BNP)) 51.8%, Md. Abdul Quader (Bangladesh Jamaat-e-Islami (Jamaat)) 48.2%","Bangladesh Nationalist Party (BNP) (51.8%), Bangladesh Jamaat-e-Islami (Jamaat) (48.2%)",201339.0,0.5178445584127653,187463.0,0.4821554415872346,0.0,0.0,187463.0,0.4821554415872346,201339.0,0.5178445584127653,0.0,0.0,-,-,-,-,187463.0,-,-,-,-,-,-,-,201339.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jashore 4,Khulna,Jashore,-,-,-,-,308829.0,"Md. Golam Rasul (Bangladesh Jamaat-e-Islami (Jamaat)) 57.3%, Matiar Rahman Faraji (Bangladesh Nationalist Party (BNP)) 42.7%","Bangladesh Jamaat-e-Islami (Jamaat) (57.3%), Bangladesh Nationalist Party (BNP) (42.7%)",131917.0,0.4271522428269366,176912.0,0.5728477571730635,0.0,0.0,176912.0,0.5728477571730635,131917.0,0.4271522428269366,0.0,0.0,-,-,-,-,176912.0,-,-,-,-,-,-,-,131917.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jashore 5,Khulna,Jashore,-,-,-,-,187751.0,"Gazi Enamul Haque (Bangladesh Jamaat-e-Islami (Jamaat)) 70.8%, Rashid Ahmad (Bangladesh Nationalist Party (BNP)) 29.2%","Bangladesh Jamaat-e-Islami (Jamaat) (70.8%), Bangladesh Nationalist Party (BNP) (29.2%)",54875.0,0.29227540732139906,132876.0,0.7077245926786009,0.0,0.0,132876.0,0.7077245926786009,54875.0,0.29227540732139906,0.0,0.0,-,-,-,-,132876.0,-,-,-,-,-,-,-,54875.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jashore 6,Khulna,Jashore,-,-,-,-,172375.0,"Md. Moktar Ali (Bangladesh Jamaat-e-Islami (Jamaat)) 53.5%, Abul Hossain Azad (Bangladesh Nationalist Party (BNP)) 46.5%","Bangladesh Jamaat-e-Islami (Jamaat) (53.5%), Bangladesh Nationalist Party (BNP) (46.5%)",80141.0,0.4649224075416969,92234.0,0.5350775924583031,0.0,0.0,92234.0,0.5350775924583031,80141.0,0.4649224075416969,0.0,0.0,-,-,-,-,92234.0,-,-,-,-,-,-,-,80141.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jhalokathi 1,Barishal,Jhalokathi,-,-,-,-,117130.0,"Rafiqul Islam Jamal (Bangladesh Nationalist Party (BNP)) 52.9%, Fayzul Huq (Bangladesh Jamaat-e-Islami (Jamaat)) 47.1%","Bangladesh Nationalist Party (BNP) (52.9%), Bangladesh Jamaat-e-Islami (Jamaat) (47.1%)",62010.0,0.5294117647058824,55120.0,0.47058823529411764,0.0,0.0,55120.0,0.47058823529411764,62010.0,0.5294117647058824,0.0,0.0,-,-,-,-,55120.0,-,-,-,-,-,-,-,62010.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jhalokathi 2,Barishal,Jhalokathi,-,-,-,-,183975.0,"Esrat Sultana Elen Bhutto (Bangladesh Nationalist Party (BNP)) 61.6%, Sm Neamul Karim (Bangladesh Jamaat-e-Islami (Jamaat)) 38.4%","Bangladesh Nationalist Party (BNP) (61.6%), Bangladesh Jamaat-e-Islami (Jamaat) (38.4%)",113419.0,0.6164913711102052,70556.0,0.3835086288897948,0.0,0.0,70556.0,0.3835086288897948,113419.0,0.6164913711102052,0.0,0.0,-,-,-,-,70556.0,-,-,-,-,-,-,-,113419.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jhenaidah 1,Khulna,Jhenaidah,325278.0,163001.0,162277.0,-,230436.0,"Md. Asaduzzaman (Bangladesh Nationalist Party (BNP)) 75.2%, Abu Salah Md. Motiur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 24.8%","Bangladesh Nationalist Party (BNP) (75.2%), Bangladesh Jamaat-e-Islami (Jamaat) (24.8%)",173381.0,0.7524041382422886,57055.0,0.24759586175771148,0.0,0.0,57055.0,0.24759586175771148,173381.0,0.7524041382422886,0.0,0.0,-,-,-,-,57055.0,-,-,-,-,-,-,-,173381.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jhenaidah 2,Khulna,Jhenaidah,506640.0,251666.0,254963.0,11.0,371686.0,"Ali Azam Md. Abu Bakr (Bangladesh Jamaat-e-Islami (Jamaat)) 52.7%, Md. Abdul Mazid (Bangladesh Nationalist Party (BNP)) 47.3%","Bangladesh Jamaat-e-Islami (Jamaat) (52.7%), Bangladesh Nationalist Party (BNP) (47.3%)",175984.0,0.4734749223807192,195702.0,0.5265250776192808,0.0,0.0,195702.0,0.5265250776192808,175984.0,0.4734749223807192,0.0,0.0,-,-,-,-,195702.0,-,-,-,-,-,-,-,175984.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jhenaidah 3,Khulna,Jhenaidah,431015.0,217470.0,213542.0,3.0,325678.0,"Md. Motiar Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 54.0%, Md. Mahadi Hassan (Bangladesh Nationalist Party (BNP)) 46.0%","Bangladesh Jamaat-e-Islami (Jamaat) (54.0%), Bangladesh Nationalist Party (BNP) (46.0%)",149821.0,0.4600280031196458,175857.0,0.5399719968803542,0.0,0.0,175857.0,0.5399719968803542,149821.0,0.4600280031196458,0.0,0.0,-,-,-,-,175857.0,-,-,-,-,-,-,-,149821.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jhenaidah 4,Khulna,Jhenaidah,333464.0,168255.0,165204.0,5.0,183139.0,"Md. Abu Taleb (Bangladesh Jamaat-e-Islami (Jamaat)) 57.9%, Md. Saiful Islam Firoz (Independent Candidate (Independent)) 42.1%","Bangladesh Jamaat-e-Islami (Jamaat) (57.9%), Independent Candidate (Independent) (42.1%)",0.0,0.0,105999.0,0.5787898809101284,0.0,0.0,105999.0,0.5787898809101284,0.0,0.0,0.0,0.0,-,-,-,-,105999.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77140.0,-,-,-,-,-,-,-,-,-,-
Joypurhat 1,Rajshahi,Joypurhat,466274.0,231984.0,234282.0,8.0,320501.0,"Md. Fazlur Rahman Sayed (Bangladesh Jamaat-e-Islami (Jamaat)) 51.5%, Md. Masud Rana Prodhan (Bangladesh Nationalist Party (BNP)) 48.5%","Bangladesh Jamaat-e-Islami (Jamaat) (51.5%), Bangladesh Nationalist Party (BNP) (48.5%)",155309.0,0.484581951382367,165192.0,0.5154180486176331,0.0,0.0,165192.0,0.5154180486176331,155309.0,0.484581951382367,0.0,0.0,-,-,-,-,165192.0,-,-,-,-,-,-,-,155309.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joypurhat 2,Rajshahi,Joypurhat,351572.0,174177.0,177393.0,2.0,252137.0,"Md. Abdul Bari (Bangladesh Nationalist Party (BNP)) 62.7%, Sm Rashedul Alom (Bangladesh Jamaat-e-Islami (Jamaat)) 36.7%, S. A. Jahid (Amar Bangladesh Party (AB)) 0.6%","Bangladesh Nationalist Party (BNP) (62.7%), Bangladesh Jamaat-e-Islami (Jamaat) (36.7%), Amar Bangladesh Party (AB) (0.6%)",158065.0,0.6269012481309764,92517.0,0.36693146979618224,0.0,0.0,94072.0,0.3730987518690236,158065.0,0.6269012481309764,0.0,0.0,1555.0,-,-,-,92517.0,-,-,-,-,-,-,-,158065.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Khagrachhari 1,Chattogram,Khagrachhari,-,-,-,-,219355.0,"Abdul Wadud Bhuiyan (Bangladesh Nationalist Party (BNP)) 68.9%, Dharma Jyoti Chakma (Independent Candidate (Independent)) 31.1%","Bangladesh Nationalist Party (BNP) (68.9%), Independent Candidate (Independent) (31.1%)",151040.0,0.6885641995851474,0.0,0.0,0.0,0.0,0.0,0.0,151040.0,0.6885641995851474,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,151040.0,-,-,-,-,-,-,68315.0,-,-,-,-,-,-,-,-,-,-
Khulna 1,Khulna,Khulna,307103.0,152285.0,154814.0,4.0,191698.0,"Amir Ezaz Khan (Bangladesh Nationalist Party (BNP)) 63.3%, Krishno Nandy (Bangladesh Jamaat-e-Islami (Jamaat)) 36.7%","Bangladesh Nationalist Party (BNP) (63.3%), Bangladesh Jamaat-e-Islami (Jamaat) (36.7%)",121352.0,0.6330373817149892,70346.0,0.3669626182850108,0.0,0.0,70346.0,0.3669626182850108,121352.0,0.6330373817149892,0.0,0.0,-,-,-,-,70346.0,-,-,-,-,-,-,-,121352.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Khulna 2,Khulna,Khulna,335241.0,165762.0,169469.0,10.0,181986.0,"Sk. Zahangir Hossain Helal (Bangladesh Jamaat-e-Islami (Jamaat)) 51.5%, Nazrul Islam Manju (Bangladesh Nationalist Party (BNP)) 48.5%","Bangladesh Jamaat-e-Islami (Jamaat) (51.5%), Bangladesh Nationalist Party (BNP) (48.5%)",88197.0,0.4846361808051169,93789.0,0.5153638191948832,0.0,0.0,93789.0,0.5153638191948832,88197.0,0.4846361808051169,0.0,0.0,-,-,-,-,93789.0,-,-,-,-,-,-,-,88197.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Khulna 3,Khulna,Khulna,254409.0,127636.0,126765.0,8.0,140855.0,"Rakibul Islam (Bangladesh Nationalist Party (BNP)) 53.1%, Md. Mahfuzur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 46.9%","Bangladesh Nationalist Party (BNP) (53.1%), Bangladesh Jamaat-e-Islami (Jamaat) (46.9%)",74845.0,0.5313620389762522,66010.0,0.46863796102374783,0.0,0.0,66010.0,0.46863796102374783,74845.0,0.5313620389762522,0.0,0.0,-,-,-,-,66010.0,-,-,-,-,-,-,-,74845.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Khulna 4,Khulna,Khulna,378453.0,188526.0,189922.0,5.0,232692.0,"Azizul Baree Helal (Bangladesh Nationalist Party (BNP)) 52.9%, S. M. Sakhawat Hossain (Khelafat Majlis) 47.1%","Bangladesh Nationalist Party (BNP) (52.9%), Khelafat Majlis (47.1%)",123162.0,0.5292919395595895,0.0,0.0,0.0,0.0,109530.0,0.4707080604404105,123162.0,0.5292919395595895,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,123162.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,109530.0,-,-
Khulna 5,Khulna,Khulna,402798.0,199354.0,203443.0,1.0,295100.0,"Md. Ali Asghar (Bangladesh Nationalist Party (BNP)) 50.4%, Mia Golam Porwar (Bangladesh Jamaat-e-Islami (Jamaat)) 49.6%","Bangladesh Nationalist Party (BNP) (50.4%), Bangladesh Jamaat-e-Islami (Jamaat) (49.6%)",148854.0,0.5044188410708235,146246.0,0.49558115892917654,0.0,0.0,146246.0,0.49558115892917654,148854.0,0.5044188410708235,0.0,0.0,-,-,-,-,146246.0,-,-,-,-,-,-,-,148854.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Khulna 6,Khulna,Khulna,423331.0,212869.0,210461.0,1.0,275434.0,"Md. Abul Kalam Azad (Bangladesh Jamaat-e-Islami (Jamaat)) 54.7%, S. M. Monirul Hassan (Bangladesh Nationalist Party (BNP)) 45.3%","Bangladesh Jamaat-e-Islami (Jamaat) (54.7%), Bangladesh Nationalist Party (BNP) (45.3%)",124710.0,0.4527763456944313,150724.0,0.5472236543055686,0.0,0.0,150724.0,0.5472236543055686,124710.0,0.4527763456944313,0.0,0.0,-,-,-,-,150724.0,-,-,-,-,-,-,-,124710.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kishoreganj 1,Dhaka,Kishoreganj,555136.0,280657.0,274476.0,3.0,225167.0,"Md. Mazharul Islam (Bangladesh Nationalist Party (BNP)) 55.1%, Hedayatullah Hadi (Bangladesh Khelafat Majlish (BKM)) 44.9%","Bangladesh Nationalist Party (BNP) (55.1%), Bangladesh Khelafat Majlish (BKM) (44.9%)",124035.0,0.5508578077604622,0.0,0.0,0.0,0.0,101132.0,0.4491421922395378,124035.0,0.5508578077604622,0.0,0.0,-,-,-,-,-,-,-,-,101132.0,-,-,-,124035.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kishoreganj 2,Dhaka,Kishoreganj,532516.0,268568.0,263939.0,9.0,264644.0,"Advocat Md. Jalal Uddin (Bangladesh Nationalist Party (BNP)) 54.3%, Mohammed Shafiqul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 45.7%","Bangladesh Nationalist Party (BNP) (54.3%), Bangladesh Jamaat-e-Islami (Jamaat) (45.7%)",143669.0,0.5428764680098548,120975.0,0.45712353199014527,0.0,0.0,120975.0,0.45712353199014527,143669.0,0.5428764680098548,0.0,0.0,-,-,-,-,120975.0,-,-,-,-,-,-,-,143669.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kishoreganj 3,Dhaka,Kishoreganj,448625.0,230210.0,218412.0,3.0,214942.0,"Md. Osman Farruk (Bangladesh Nationalist Party (BNP)) 52.3%, Zehad Khan (Bangladesh Jamaat-e-Islami (Jamaat)) 47.7%","Bangladesh Nationalist Party (BNP) (52.3%), Bangladesh Jamaat-e-Islami (Jamaat) (47.7%)",112466.0,0.5232388272185055,102476.0,0.47676117278149455,0.0,0.0,102476.0,0.47676117278149455,112466.0,0.5232388272185055,0.0,0.0,-,-,-,-,102476.0,-,-,-,-,-,-,-,112466.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kishoreganj 4,Dhaka,Kishoreganj,408352.0,211182.0,197166.0,4.0,190301.0,"Md. Fazlur Rahman (Bangladesh Nationalist Party (BNP)) 69.6%, Md. Rokan Reza Sheikh (Bangladesh Jamaat-e-Islami (Jamaat)) 30.4%","Bangladesh Nationalist Party (BNP) (69.6%), Bangladesh Jamaat-e-Islami (Jamaat) (30.4%)",132472.0,0.6961182547648199,57829.0,0.3038817452351801,0.0,0.0,57829.0,0.3038817452351801,132472.0,0.6961182547648199,0.0,0.0,-,-,-,-,57829.0,-,-,-,-,-,-,-,132472.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kishoreganj 5,Dhaka,Kishoreganj,353566.0,182452.0,171108.0,6.0,146054.0,"Sk Mozibur Rahman Iqbal (Independent Candidate (Independent)) 54.5%, Sayed Ehsanul Huda (Bangladesh Nationalist Party (BNP)) 45.5%","Independent Candidate (Independent) (54.5%), Bangladesh Nationalist Party (BNP) (45.5%)",66450.0,0.45496871020307555,0.0,0.0,0.0,0.0,0.0,0.0,66450.0,0.45496871020307555,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,66450.0,-,-,-,-,-,-,79604.0,-,-,-,-,-,-,-,-,-,-
Kishoreganj 6,Dhaka,Kishoreganj,428804.0,221114.0,207687.0,3.0,231254.0,"Md. Shariful Alam (Bangladesh Nationalist Party (BNP)) 80.9%, Ataullah Amin (Bangladesh Khelafat Majlish (BKM)) 19.1%","Bangladesh Nationalist Party (BNP) (80.9%), Bangladesh Khelafat Majlish (BKM) (19.1%)",187159.0,0.8093222171292173,0.0,0.0,0.0,0.0,44095.0,0.19067778287078277,187159.0,0.8093222171292173,0.0,0.0,-,-,-,-,-,-,-,-,44095.0,-,-,-,187159.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kurigram 1,Rangpur,Kurigram,563978.0,281424.0,282551.0,3.0,264115.0,"Md. Anwarul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 53.4%, Saifur Rahman Rana (Bangladesh Nationalist Party (BNP)) 46.6%","Bangladesh Jamaat-e-Islami (Jamaat) (53.4%), Bangladesh Nationalist Party (BNP) (46.6%)",123025.0,0.46580088219146965,141090.0,0.5341991178085304,0.0,0.0,141090.0,0.5341991178085304,123025.0,0.46580088219146965,0.0,0.0,-,-,-,-,141090.0,-,-,-,-,-,-,-,123025.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kurigram 2,Rangpur,Kurigram,604738.0,299890.0,304841.0,7.0,349204.0,"Atiqur Rahman Mujahid (National Citizen Party (NCP)) 51.2%, Md. Sohel Hosnain Kaikobad (Bangladesh Nationalist Party (BNP)) 48.8%","National Citizen Party (NCP) (51.2%), Bangladesh Nationalist Party (BNP) (48.8%)",170335.0,0.48778078143434783,0.0,0.0,0.0,0.0,178869.0,0.5122192185656522,170335.0,0.48778078143434783,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,170335.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,178869.0,-
Kurigram 3,Rangpur,Kurigram,368470.0,183064.0,185406.0,-,187282.0,"Md. Mahbubul Alam (Bangladesh Jamaat-e-Islami (Jamaat)) 57.6%, Tasvir Ul Islam (Bangladesh Nationalist Party (BNP)) 42.4%","Bangladesh Jamaat-e-Islami (Jamaat) (57.6%), Bangladesh Nationalist Party (BNP) (42.4%)",79352.0,0.42370329236125204,107930.0,0.576296707638748,0.0,0.0,107930.0,0.576296707638748,79352.0,0.42370329236125204,0.0,0.0,-,-,-,-,107930.0,-,-,-,-,-,-,-,79352.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kurigram 4,Rangpur,Kurigram,362753.0,181361.0,181388.0,4.0,192633.0,"Md. Mostafizur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 56.2%, Md. Azizur Rahman (Bangladesh Nationalist Party (BNP)) 43.8%","Bangladesh Jamaat-e-Islami (Jamaat) (56.2%), Bangladesh Nationalist Party (BNP) (43.8%)",84423.0,0.4382582423572285,108210.0,0.5617417576427715,0.0,0.0,108210.0,0.5617417576427715,84423.0,0.4382582423572285,0.0,0.0,-,-,-,-,108210.0,-,-,-,-,-,-,-,84423.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kushtia 1,Khulna,Kushtia,404504.0,203492.0,201011.0,1.0,252591.0,"Reza Ahammed (Bangladesh Nationalist Party (BNP)) 65.7%, Muhommad Belal Uddin (Bangladesh Jamaat-e-Islami (Jamaat)) 34.3%","Bangladesh Nationalist Party (BNP) (65.7%), Bangladesh Jamaat-e-Islami (Jamaat) (34.3%)",165909.0,0.6568286280983883,86682.0,0.3431713719016117,0.0,0.0,86682.0,0.3431713719016117,165909.0,0.6568286280983883,0.0,0.0,-,-,-,-,86682.0,-,-,-,-,-,-,-,165909.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kushtia 2,Khulna,Kushtia,478001.0,239126.0,238872.0,3.0,335904.0,"Md. Abdul Gafur (Bangladesh Jamaat-e-Islami (Jamaat)) 57.2%, Raghib Rauf Chowdhury (Bangladesh Nationalist Party (BNP)) 42.8%","Bangladesh Jamaat-e-Islami (Jamaat) (57.2%), Bangladesh Nationalist Party (BNP) (42.8%)",143821.0,0.4281610221968181,192083.0,0.5718389778031818,0.0,0.0,192083.0,0.5718389778031818,143821.0,0.4281610221968181,0.0,0.0,-,-,-,-,192083.0,-,-,-,-,-,-,-,143821.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kushtia 3,Khulna,Kushtia,440842.0,217269.0,223569.0,4.0,307599.0,"Md. Amir Hamza (Bangladesh Jamaat-e-Islami (Jamaat)) 58.7%, Md. Zakir Hossain Sarker (Bangladesh Nationalist Party (BNP)) 41.3%","Bangladesh Jamaat-e-Islami (Jamaat) (58.7%), Bangladesh Nationalist Party (BNP) (41.3%)",126909.0,0.41257936469234296,180690.0,0.5874206353076571,0.0,0.0,180690.0,0.5874206353076571,126909.0,0.41257936469234296,0.0,0.0,-,-,-,-,180690.0,-,-,-,-,-,-,-,126909.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
