seat_name,total_voters,total_votes,top_three_candidates,top_three,bnp_votes,bnp_ratio,jamaat_votes,jamaat_ratio,democracy_platform_votes,democracy_platform_ratio,eleven_party_alliance_votes,eleven_party_alliance_ratio,bnp_alliance_votes,bnp_alliance_ratio,bnp_vs_eleven_party_alliance_votes,bnp_vs_eleven_party_alliance_ratio,Am Janata Party,Amar Bangladesh Party (AB),Bangladesh Congress,Bangladesh Cultural Liberation Front (Muktijot),Bangladesh Development Party,Bangladesh Islami Front,Bangladesh Jamaat-e-Islami (Jamaat),Bangladesh Jatiya Party (BJP),Bangladesh Jatiya Samajtantrik Dal (Bangladesh JaSad),Bangladesh Kallyan Party (BKP),Bangladesh Khelafat Andolon (BKA),Bangladesh Khelafat Majlish (BKM),Bangladesh Labour Party,Bangladesh Minority People’s Party (BMJP),Bangladesh Muslim League (BML),Bangladesh National Awami Party (Bangladesh NAP),Bangladesh Nationalist Front (BNF),Bangladesh Nationalist Party (BNP),Bangladesh Nezam-e-Islam Party,Bangladesh Republican Party (BRP),Bangladesh Samo Odhikar Party (BEP),Bangladesh Socialist Party (BASAD),Bangladesh Socialist Party (Marxist),Bangladesh Supreme Party (BSP),Communist Party of Bangladesh (CPB),Ganatantri Party (GP),Ganosanhati Andolan (GSA),Gono Forum (GF),Gono Front,Gono Odhikar Parishad (GOP),Independent Candidate (Independent),Insaniyat Biplob Bangladesh,Islami Andolan Bangladesh (IAB),Islamic Front Bangladesh (IFB),JAGPA,Jamiat Ulema-e-Islam Bangladesh,Janata Party,Jatiya Party (JaPa),Jatiya Samajtantrik Dal (JSD),Khelafat Majlis,Liberal Democratic Party (LDP),Nagorik Oikya (NO),National Citizen Party (NCP),National People's Party (NPP),Nationalist Democratic Movement (NDM),Revolutionary Workers Party of Bangladesh (RWPB),Zaker Party (ZP)
Sirajganj 6,485387,282810,"M. A. Muhit (Bangladesh Nationalist Party (BNP)) 60.6%, S. M. Saif Mostafiz (National Citizen Party (NCP)) 36.7%, Misbah Uddin (Islami Andolan Bangladesh (IAB)) 0.8%","Bangladesh Nationalist Party (BNP) (60.6%), National Citizen Party (NCP) (36.7%), Islami Andolan Bangladesh (IAB) (0.8%)",171508,0.606442,-,-,890,0.003147,104155,0.368286,171508,0.606442,-,-,653,271,-,-,-,1133,-,-,-,-,-,-,-,-,-,-,-,171508,-,-,-,400,-,-,-,-,-,-,-,-,693,-,2280,-,-,-,-,1098,890,-,-,-,103884,-,-,-,-
Pabna 1,464904,236366,"Mohammad Najibur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 55.0%, Md. Shamsur Rahman (Bangladesh Nationalist Party (BNP)) 44.1%, Md. Abdul Gani (Islami Andolan Bangladesh (IAB)) 0.5%","Bangladesh Jamaat-e-Islami (Jamaat) (55.0%), Bangladesh Nationalist Party (BNP) (44.1%), Islami Andolan Bangladesh (IAB) (0.5%)",104245,0.441032,129974,0.549885,-,-,129974,0.549885,104245,0.441032,-,-,-,-,-,-,-,-,129974,-,-,-,-,-,-,-,-,-,-,104245,-,-,-,-,-,-,-,-,-,-,-,-,1033,-,1114,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pabna 2,373425,301125,"A. K. M. Selim Reza Habib (Bangladesh Nationalist Party (BNP)) 71.5%, Md. Hesab Uddin (Bangladesh Jamaat-e-Islami (Jamaat)) 25.7%, Md. Afzal Hossain Khan Kashemi (Islami Andolan Bangladesh (IAB)) 2.0%","Bangladesh Nationalist Party (BNP) (71.5%), Bangladesh Jamaat-e-Islami (Jamaat) (25.7%), Islami Andolan Bangladesh (IAB) (2.0%)",215406,0.715337,77242,0.256511,-,-,77242,0.256511,215406,0.715337,-,-,-,-,-,-,-,-,77242,-,-,-,-,-,-,-,-,-,-,215406,-,-,-,-,-,-,-,-,-,333,-,-,-,-,5884,-,-,-,-,2260,-,-,-,-,-,-,-,-,-
Pabna 3,486806,335128,"Mohammad Ali Asgar (Bangladesh Jamaat-e-Islami (Jamaat)) 44.0%, Md. Hasan Zafir Tuhin (Bangladesh Nationalist Party (BNP)) 43.0%, K. M. Anwarul Islam (Independent Candidate (Independent)) 11.3%","Bangladesh Jamaat-e-Islami (Jamaat) (44.0%), Bangladesh Nationalist Party (BNP) (43.0%), Independent Candidate (Independent) (11.3%)",144206,0.430301,147475,0.440056,-,-,147475,0.440056,145192,0.433243,-,-,-,-,-,-,-,-,147475,-,-,-,-,-,-,-,-,-,-,144206,-,-,-,-,-,1420,-,-,-,173,-,986,38027,-,1769,-,-,-,-,1072,-,-,-,-,-,-,-,-,-
Pabna 4,440168,303777,"Md. Abu Taleb Mondol (Bangladesh Jamaat-e-Islami (Jamaat)) 45.3%, Md. Habibur Rahman (Habib) (Bangladesh Nationalist Party (BNP)) 44.1%, Md. Zakaria Pintu (Independent Candidate (Independent)) 9.2%","Bangladesh Jamaat-e-Islami (Jamaat) (45.3%), Bangladesh Nationalist Party (BNP) (44.1%), Independent Candidate (Independent) (9.2%)",133878,0.440711,137645,0.453112,182,0.000599,137645,0.453112,133878,0.440711,-,-,-,-,-,-,-,-,137645,-,-,-,-,-,-,-,-,-,-,133878,-,-,-,-,-,-,459,-,-,-,-,-,27970,-,2688,-,-,-,-,955,-,-,-,182,-,-,-,-,-
Pabna 5,528044,351629,"Md. Shamsur Rahman Shimul Biswas (Bangladesh Nationalist Party (BNP)) 51.7%, Md. Iqbal Hossain (Bangladesh Jamaat-e-Islami (Jamaat)) 46.9%, Md. Nazmul Hossain (Islami Andolan Bangladesh (IAB)) 1.2%","Bangladesh Nationalist Party (BNP) (51.7%), Bangladesh Jamaat-e-Islami (Jamaat) (46.9%), Islami Andolan Bangladesh (IAB) (1.2%)",181925,0.517378,164994,0.469228,-,-,165436,0.470485,181925,0.517378,-,-,-,442,-,-,-,-,164994,-,-,-,-,-,-,-,-,-,-,181925,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4268,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Panchagarh 1,463700,350025,"Mohammad Nawshad Zamir (Bangladesh Nationalist Party (BNP)) 50.3%, Md. Sarjis Alam (National Citizen Party (NCP)) 48.0%, Nazmul Haque Prodhan (Bangladesh Jatiya Samajtantrik Dal (Bangladesh JaSad)) 0.9%","Bangladesh Nationalist Party (BNP) (50.3%), National Citizen Party (NCP) (48.0%), Bangladesh Jatiya Samajtantrik Dal (Bangladesh JaSad) (0.9%)",176169,0.503304,-,-,3009,0.008597,168732,0.482057,177005,0.505692,-,-,-,-,-,-,-,-,-,-,3009,-,-,-,683,-,-,-,261,176169,-,-,-,-,-,1018,-,-,-,-,-,836,-,-,-,-,-,-,-,-,-,-,-,-,168049,-,-,-,-
Panchagarh 2,417529,315149,"Farhad Hossain Azad (Bangladesh Nationalist Party (BNP)) 55.4%, Md. Safiul Alam (Bangladesh Jamaat-e-Islami (Jamaat)) 40.9%, Md. Kamrul Hasan Prodhan (Islami Andolan Bangladesh (IAB)) 1.4%","Bangladesh Nationalist Party (BNP) (55.4%), Bangladesh Jamaat-e-Islami (Jamaat) (40.9%), Islami Andolan Bangladesh (IAB) (1.4%)",174650,0.554182,128862,0.408892,953,0.003024,128862,0.408892,174650,0.554182,-,-,-,-,-,-,-,-,128862,-,953,-,-,-,-,-,-,-,-,174650,-,-,-,-,-,1352,935,-,-,-,-,-,1854,-,4391,-,-,-,-,2152,-,-,-,-,-,-,-,-,-
Thakurgaon 1,511629,383804,"Mirza Fakhrul Islam Alamgir (Bangladesh Nationalist Party (BNP)) 62.2%, Delwar Hossain (Bangladesh Jamaat-e-Islami (Jamaat)) 36.7%, Md. Khademul Islam (Islami Andolan Bangladesh (IAB)) 1.0%","Bangladesh Nationalist Party (BNP) (62.2%), Bangladesh Jamaat-e-Islami (Jamaat) (36.7%), Islami Andolan Bangladesh (IAB) (1.0%)",238836,0.622286,141017,0.367419,-,-,141017,0.367419,238836,0.622286,-,-,-,-,-,-,-,-,141017,-,-,-,-,-,-,-,-,-,-,238836,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3951,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Thakurgaon 2,340049,242711,"Md. Abdus Salam (Bangladesh Nationalist Party (BNP)) 49.9%, Md. Abdul Hakim (Bangladesh Jamaat-e-Islami (Jamaat)) 47.7%, Nurun Nahar Begum (Jatiya Party (JaPa)) 1.2%","Bangladesh Nationalist Party (BNP) (49.9%), Bangladesh Jamaat-e-Islami (Jamaat) (47.7%), Jatiya Party (JaPa) (1.2%)",121017,0.498605,115707,0.476727,-,-,116158,0.478586,122860,0.506199,-,-,-,451,-,-,-,-,115707,-,-,-,-,-,-,-,-,-,-,121017,-,-,-,-,-,-,380,-,-,-,-,1843,-,-,437,-,-,-,-,2876,-,-,-,-,-,-,-,-,-
Thakurgaon 3,364129,256834,"Md. Zahidur Rahman (Bangladesh Nationalist Party (BNP)) 51.7%, Md. Mizanur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 35.8%, Hafiz Uddin Ahmed (Jatiya Party (JaPa)) 10.6%","Bangladesh Nationalist Party (BNP) (51.7%), Bangladesh Jamaat-e-Islami (Jamaat) (35.8%), Jatiya Party (JaPa) (10.6%)",132797,0.517054,91934,0.357951,-,-,91934,0.357951,133349,0.519203,-,-,-,-,-,-,-,-,91934,-,-,-,-,-,-,680,113,-,-,132797,-,-,-,-,-,503,1548,-,-,-,-,552,279,-,1295,-,-,-,-,27133,-,-,-,-,-,-,-,-,-
Dinajpur 1,417133,304095,"Md. Manjurul Islam (Bangladesh Nationalist Party (BNP)) 59.0%, Md. Matiur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 38.6%, Md. Chan Mia (Islami Andolan Bangladesh (IAB)) 1.0%","Bangladesh Nationalist Party (BNP) (59.0%), Bangladesh Jamaat-e-Islami (Jamaat) (38.6%), Islami Andolan Bangladesh (IAB) (1.0%)",179314,0.589664,117481,0.38633,-,-,117481,0.38633,179709,0.590963,-,-,-,-,-,-,-,-,117481,-,-,-,-,-,-,-,-,-,-,179314,-,-,-,-,-,-,-,-,-,-,-,395,-,-,3095,-,-,-,-,1530,-,-,-,-,-,-,-,-,2280
Dinajpur 2,371478,271205,"Md. Sadik Riyaz (Bangladesh Nationalist Party (BNP)) 51.5%, AKM Afzalul Anam (Bangladesh Jamaat-e-Islami (Jamaat)) 38.7%, Md. ANM Bazlur Rashid (Independent Candidate (Independent)) 7.2%","Bangladesh Nationalist Party (BNP) (51.5%), Bangladesh Jamaat-e-Islami (Jamaat) (38.7%), Independent Candidate (Independent) (7.2%)",139622,0.514821,104887,0.386744,-,-,105933,0.390601,139622,0.514821,-,-,-,-,-,-,-,-,104887,-,-,-,-,1046,-,-,461,-,-,139622,-,-,-,-,-,-,-,-,-,-,-,-,19475,-,1067,-,-,-,-,4647,-,-,-,-,-,-,-,-,-
Dinajpur 3,415636,283628,"Syed Jahangir Alam (Bangladesh Nationalist Party (BNP)) 49.6%, Md. Mainul Alam (Bangladesh Jamaat-e-Islami (Jamaat)) 48.0%, Ahmed Shafi Rubel (Jatiya Party (JaPa)) 1.4%","Bangladesh Nationalist Party (BNP) (49.6%), Bangladesh Jamaat-e-Islami (Jamaat) (48.0%), Jatiya Party (JaPa) (1.4%)",140608,0.495748,136239,0.480344,-,-,136239,0.480344,140608,0.495748,-,-,-,-,-,-,-,-,136239,-,-,-,-,-,-,-,214,-,-,140608,-,-,-,283,-,-,701,-,-,-,-,-,-,-,1408,-,-,-,337,3838,-,-,-,-,-,-,-,-,-
Dinajpur 4,421278,300624,"Md. Akhtaruzzaman Mia (Bangladesh Nationalist Party (BNP)) 55.5%, Md. Aftab Uddin Molla (Bangladesh Jamaat-e-Islami (Jamaat)) 42.9%, Md. Nurul Amin Shah (Jatiya Party (JaPa)) 1.0%","Bangladesh Nationalist Party (BNP) (55.5%), Bangladesh Jamaat-e-Islami (Jamaat) (42.9%), Jatiya Party (JaPa) (1.0%)",166717,0.55457,129056,0.429294,-,-,129056,0.429294,166717,0.55457,-,-,-,-,-,-,-,-,129056,-,-,-,-,-,-,-,-,-,-,166717,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1699,-,-,-,-,3152,-,-,-,-,-,-,-,-,-
Dinajpur 5,477516,333045,"AZM Rezwanul Haque (Independent Candidate (Independent)) 36.9%, Md. Abdul Ahad (National Citizen Party (NCP)) 33.1%, AKM Kamruzzaman (Bangladesh Nationalist Party (BNP)) 29.6%","Independent Candidate (Independent) (36.9%), National Citizen Party (NCP) (33.1%), Bangladesh Nationalist Party (BNP) (29.6%)",98544,0.295888,-,-,-,-,110195,0.330871,98544,0.295888,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98544,-,-,-,-,-,-,-,-,-,-,-,-,122803,-,-,-,-,-,-,1503,-,-,-,-,110195,-,-,-,-
Dinajpur 6,557692,401188,"Abu Zafar Md. Zahid Hossain (Bangladesh Nationalist Party (BNP)) 51.1%, Md. Anwarul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 47.5%, Md. Rezaul Haque (Jatiya Party (JaPa)) 0.7%","Bangladesh Nationalist Party (BNP) (51.1%), Bangladesh Jamaat-e-Islami (Jamaat) (47.5%), Jatiya Party (JaPa) (0.7%)",205118,0.511277,190703,0.475346,-,-,190703,0.475346,205118,0.511277,-,-,-,-,-,-,-,-,190703,-,-,-,-,-,-,-,-,-,-,205118,-,-,-,449,-,-,-,-,-,-,-,-,570,-,1659,-,-,-,-,2689,-,-,-,-,-,-,-,-,-
Nilphamari 1,460271,293530,"Md. Abdus Sattar (Bangladesh Jamaat-e-Islami (Jamaat)) 51.4%, Maulana Md. Manjurul Islam (Jamiat Ulema-e-Islam Bangladesh) 40.6%, Md. Taslim Uddin (Jatiya Party (JaPa)) 5.7%","Bangladesh Jamaat-e-Islami (Jamaat) (51.4%), Jamiat Ulema-e-Islam Bangladesh (40.6%), Jatiya Party (JaPa) (5.7%)",-,-,150824,0.513828,-,-,150824,0.513828,-,-,-,-,-,-,-,-,-,-,150824,-,-,-,-,-,-,-,-,4477,210,-,-,-,-,-,312,-,-,-,-,-,-,-,-,-,1871,-,-,119059,-,16777,-,-,-,-,-,-,-,-,-
Nilphamari 2,385785,285959,"Al-Faruk Abdul Latif (Bangladesh Jamaat-e-Islami (Jamaat)) 51.2%, Shaharin Islam (Bangladesh Nationalist Party (BNP)) 47.4%, Hasibul Islam (Islami Andolan Bangladesh (IAB)) 1.1%","Bangladesh Jamaat-e-Islami (Jamaat) (51.2%), Bangladesh Nationalist Party (BNP) (47.4%), Islami Andolan Bangladesh (IAB) (1.1%)",135418,0.473557,146430,0.512066,-,-,146781,0.513294,135418,0.473557,-,-,-,-,-,-,-,-,146430,-,-,-,-,-,-,-,-,-,193,135418,-,-,-,-,-,-,-,-,-,-,-,-,307,-,3260,-,-,-,-,-,-,351,-,-,-,-,-,-,-
Nilphamari 3,294446,203874,"Obaidullah Salafi (Bangladesh Jamaat-e-Islami (Jamaat)) 53.8%, Alhaj Syed Ali (Bangladesh Nationalist Party (BNP)) 44.1%, Md. Rohan Chowdhury (Jatiya Party (JaPa)) 1.7%","Bangladesh Jamaat-e-Islami (Jamaat) (53.8%), Bangladesh Nationalist Party (BNP) (44.1%), Jatiya Party (JaPa) (1.7%)",89807,0.440502,109686,0.538009,-,-,109686,0.538009,89807,0.440502,-,-,-,-,-,-,-,-,109686,-,-,-,-,-,-,-,-,-,-,89807,-,-,-,-,-,-,-,-,-,-,-,-,-,-,990,-,-,-,-,3391,-,-,-,-,-,-,-,-,-
Nilphamari 4,451814,290197,"Abdul Muntakim (Bangladesh Jamaat-e-Islami (Jamaat)) 43.5%, Md. Abdul Gafur Sarkar (Bangladesh Nationalist Party (BNP)) 28.3%, Md. Siddiqul Alam (Jatiya Party (JaPa)) 23.3%","Bangladesh Jamaat-e-Islami (Jamaat) (43.5%), Bangladesh Nationalist Party (BNP) (28.3%), Jatiya Party (JaPa) (23.3%)",82086,0.282863,126222,0.434953,-,-,126222,0.434953,82086,0.282863,-,-,-,-,-,-,-,-,126222,97,-,-,-,-,-,-,-,-,-,82086,-,-,-,-,630,-,-,-,-,-,-,-,5270,-,8335,-,-,-,-,67557,-,-,-,-,-,-,-,-,-
Lalmonirhat 1,403561,284981,"Md. Hasan Rajib Pradhan (Bangladesh Nationalist Party (BNP)) 48.7%, Md. Anwarul Islam Raju (Bangladesh Jamaat-e-Islami (Jamaat)) 45.5%, Shihab Ahmed (Independent Candidate (Independent)) 3.1%","Bangladesh Nationalist Party (BNP) (48.7%), Bangladesh Jamaat-e-Islami (Jamaat) (45.5%), Independent Candidate (Independent) (3.1%)",138686,0.48665,129572,0.454669,226,0.000793,129715,0.455171,138686,0.48665,-,-,-,-,-,-,-,-,129572,-,226,-,-,-,143,-,-,-,-,138686,-,-,-,-,-,-,-,-,-,-,-,-,8954,-,2242,-,-,-,-,5158,-,-,-,-,-,-,-,-,-
Lalmonirhat 2,432964,239579,"Md. Rokon Uddin Babul (Bangladesh Nationalist Party (BNP)) 51.5%, Md. Firoz Haider (Bangladesh Jamaat-e-Islami (Jamaat)) 48.5%, Nimai Chandra Roy (Communist Party of Bangladesh (CPB)) 0.0%","Bangladesh Nationalist Party (BNP) (51.5%), Bangladesh Jamaat-e-Islami (Jamaat) (48.5%), Communist Party of Bangladesh (CPB) (0.0%)",123343,0.514832,116236,0.485168,-,-,116236,0.485168,123343,0.514832,-,-,-,-,-,-,-,-,116236,-,-,-,-,-,-,-,-,-,-,123343,-,-,-,-,-,-,0,-,-,-,-,-,0,-,0,-,-,-,0,0,-,-,-,-,-,-,-,-,-
Lalmonirhat 3,307970,201656,"Asadul Habib Dulu (Bangladesh Nationalist Party (BNP)) 68.8%, Md. Abu Taher (Bangladesh Jamaat-e-Islami (Jamaat)) 27.9%, Md. Aminul Islam (Islami Andolan Bangladesh (IAB)) 1.6%","Bangladesh Nationalist Party (BNP) (68.8%), Bangladesh Jamaat-e-Islami (Jamaat) (27.9%), Islami Andolan Bangladesh (IAB) (1.6%)",138691,0.68776,56244,0.278911,427,0.002117,56244,0.278911,139118,0.689878,-,-,-,-,-,-,-,-,56244,-,-,-,-,-,-,-,-,-,-,138691,-,-,-,-,-,-,861,-,427,-,-,-,-,-,3283,-,-,-,-,2150,-,-,-,-,-,-,-,-,-
Rangpur 1,375227,214495,"Md. Raihan Siraji (Bangladesh Jamaat-e-Islami (Jamaat)) 67.6%, Md. Mokarram Hossain Sujan (Bangladesh Nationalist Party (BNP)) 32.4%, Ahsanul Arefin (Bangladesh Socialist Party (Marxist)) 0.0%","Bangladesh Jamaat-e-Islami (Jamaat) (67.6%), Bangladesh Nationalist Party (BNP) (32.4%), Bangladesh Socialist Party (Marxist) (0.0%)",69407,0.323583,145088,0.676417,-,-,145088,0.676417,69407,0.323583,-,-,-,-,-,-,-,-,145088,-,-,-,-,-,-,-,-,-,-,69407,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0,-,-,-,0,-,-,-,-,-,-,-,-,-
Rangpur 2,380921,237077,"A. T. M. Azharul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 58.9%, Mohammad Ali Sarkar (Bangladesh Nationalist Party (BNP)) 33.7%, Anisul Islam Mondol (Jatiya Party (JaPa)) 7.4%","Bangladesh Jamaat-e-Islami (Jamaat) (58.9%), Bangladesh Nationalist Party (BNP) (33.7%), Jatiya Party (JaPa) (7.4%)",79910,0.337063,139680,0.589176,-,-,139680,0.589176,79910,0.337063,-,-,-,-,-,-,-,-,139680,-,-,-,-,-,-,-,-,-,-,79910,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,17487,0,-,-,-,-,-,-,-,-
Rangpur 3,508223,269507,"Md. Mahbubur Rahman (Belal) (Bangladesh Jamaat-e-Islami (Jamaat)) 58.4%, Md. Samsuzzaman Samu (Bangladesh Nationalist Party (BNP)) 27.5%, Golam Mohammad Kader (Jatiya Party (JaPa)) 14.1%","Bangladesh Jamaat-e-Islami (Jamaat) (58.4%), Bangladesh Nationalist Party (BNP) (27.5%), Jatiya Party (JaPa) (14.1%)",74171,0.27521,157403,0.58404,-,-,157403,0.58404,74171,0.27521,-,-,-,-,-,-,-,-,157403,-,-,-,-,-,-,-,-,-,-,74171,-,-,-,0,0,-,-,-,-,-,-,-,0,-,0,-,-,-,-,37933,-,-,-,-,-,-,-,-,-
Rangpur 4,509905,288062,"Akhtar Hossain (National Citizen Party (NCP)) 51.4%, Mohammad Emdadul Haque Bhorosha (Bangladesh Nationalist Party (BNP)) 48.5%, Abu Naser Shah Md. Mahbubar Rahman (Jatiya Party (JaPa)) 0.2%","National Citizen Party (NCP) (51.4%), Bangladesh Nationalist Party (BNP) (48.5%), Jatiya Party (JaPa) (0.2%)",139616,0.484673,-,-,-,-,147947,0.513594,139616,0.484673,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,139616,-,-,-,-,0,-,-,-,-,-,-,-,0,-,0,-,-,-,-,499,-,-,-,-,147947,-,-,-,-
Rangpur 5,469189,304464,"Md. Golam Rabbani (Bangladesh Jamaat-e-Islami (Jamaat)) 57.5%, Md. Golam Rabbani (Bangladesh Nationalist Party (BNP)) 37.5%, S. M. Fakhr Uz Zaman (Jatiya Party (JaPa)) 5.0%","Bangladesh Jamaat-e-Islami (Jamaat) (57.5%), Bangladesh Nationalist Party (BNP) (37.5%), Jatiya Party (JaPa) (5.0%)",114141,0.374892,175208,0.575464,-,-,175208,0.575464,114141,0.374892,-,-,-,0,0,-,-,-,175208,-,-,-,-,-,-,-,-,-,-,114141,-,-,-,-,0,-,0,-,-,-,-,-,0,-,0,-,-,-,-,15115,-,-,-,0,-,-,-,-,-
Rangpur 6,355737,234806,"Md. Nurul Amin (Bangladesh Jamaat-e-Islami (Jamaat)) 50.3%, Md. Saiful Islam (Bangladesh Nationalist Party (BNP)) 49.7%, Abu Zafar Md. Zahid (Independent Candidate (Independent)) 0.0%","Bangladesh Jamaat-e-Islami (Jamaat) (50.3%), Bangladesh Nationalist Party (BNP) (49.7%), Independent Candidate (Independent) (0.0%)",116646,0.496776,118160,0.503224,-,-,118160,0.503224,116646,0.496776,-,-,-,0,-,-,-,-,118160,-,-,-,-,-,-,-,-,-,-,116646,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Kurigram 1,563978,258070,"Md. Anwarul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 52.2%, Saifur Rahman Rana (Bangladesh Nationalist Party (BNP)) 45.5%, Md. Harisul Bari (Islami Andolan Bangladesh (IAB)) 1.3%","Bangladesh Jamaat-e-Islami (Jamaat) (52.2%), Bangladesh Nationalist Party (BNP) (45.5%), Islami Andolan Bangladesh (IAB) (1.3%)",117356,0.454745,134648,0.52175,-,-,134648,0.52175,117356,0.454745,-,-,-,-,-,-,-,-,134648,-,-,-,-,-,-,-,-,-,-,117356,-,-,-,-,-,-,-,-,-,-,-,0,-,-,3377,-,-,-,-,2689,-,-,-,-,-,-,-,-,0
Kurigram 2,604738,349172,"Atikur Rahman Mojahid (National Citizen Party (NCP)) 51.5%, Md. Sohel Hosnain Kaikobad (Bangladesh Nationalist Party (BNP)) 48.5%, Nur Mohammad (Communist Party of Bangladesh (CPB)) 0.0%","National Citizen Party (NCP) (51.5%), Bangladesh Nationalist Party (BNP) (48.5%), Communist Party of Bangladesh (CPB) (0.0%)",169386,0.485108,-,-,-,-,179786,0.514892,169386,0.485108,-,-,-,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,169386,-,-,-,-,-,-,0,-,-,-,-,-,0,-,0,-,-,-,-,0,-,-,-,0,179786,-,-,-,-
Kurigram 3,368470,183557,"Md. Mahbubul Alam (Bangladesh Jamaat-e-Islami (Jamaat)) 57.5%, Tasvir Ul Islam (Bangladesh Nationalist Party (BNP)) 42.5%, Abdus Sobhan (Jatiya Party (JaPa)) 0.0%","Bangladesh Jamaat-e-Islami (Jamaat) (57.5%), Bangladesh Nationalist Party (BNP) (42.5%), Jatiya Party (JaPa) (0.0%)",77963,0.424735,105594,0.575265,-,-,105594,0.575265,77963,0.424735,-,-,-,-,-,-,-,-,105594,-,-,-,-,-,-,-,-,-,-,77963,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Kurigram 4,362753,136890,"Md. Mostafizur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 57.7%, Md. Azizur Rahman (Bangladesh Nationalist Party (BNP)) 42.3%, K. M. Fazlul Mondol (Jatiya Party (JaPa)) 0.0%","Bangladesh Jamaat-e-Islami (Jamaat) (57.7%), Bangladesh Nationalist Party (BNP) (42.3%), Jatiya Party (JaPa) (0.0%)",57947,0.423311,78943,0.576689,-,-,78943,0.576689,57947,0.423311,-,-,-,-,-,-,-,-,78943,-,-,-,-,-,-,-,-,-,-,57947,-,-,-,0,0,-,-,-,-,-,-,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Gaibandha 1,419111,191669,"Md. Majedur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 59.8%, Shamim Haider Patowary (Jatiya Party (JaPa)) 24.2%, Khandaker Ziaul Islam Mohammad Ali (Bangladesh Nationalist Party (BNP)) 15.0%","Bangladesh Jamaat-e-Islami (Jamaat) (59.8%), Jatiya Party (JaPa) (24.2%), Bangladesh Nationalist Party (BNP) (15.0%)",28771,0.150108,114595,0.59788,-,-,114595,0.59788,28771,0.150108,-,-,141,-,-,-,-,-,114595,-,-,-,-,-,-,-,-,-,-,28771,-,-,-,-,305,-,-,-,-,-,-,-,-,-,1557,-,-,-,-,46300,-,-,-,-,-,-,-,-,-
Gaibandha 2,411460,239881,"Md. Abdul Karim (Bangladesh Jamaat-e-Islami (Jamaat)) 50.5%, Md. Anisuzzaman Khan Babu (Bangladesh Nationalist Party (BNP)) 38.4%, Md. Abdur Rashid Sarkar (Jatiya Party (JaPa)) 8.8%","Bangladesh Jamaat-e-Islami (Jamaat) (50.5%), Bangladesh Nationalist Party (BNP) (38.4%), Jatiya Party (JaPa) (8.8%)",92180,0.384274,121073,0.504721,-,-,121073,0.504721,92180,0.384274,-,-,-,-,-,-,-,-,121073,-,-,-,-,-,-,-,-,-,-,92180,-,-,-,-,620,-,2318,-,-,-,-,-,-,-,2351,-,-,-,196,21143,-,-,-,-,-,-,-,-,-
Gaibandha 3,506185,145732,"Abul Kawsar Mohammad Nazrul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 58.9%, Professor Dr. Syed Moinul Hasan Sadiq (Bangladesh Nationalist Party (BNP)) 38.1%, Moinur Rabbi Chowdhury (Jatiya Party (JaPa)) 1.2%","Bangladesh Jamaat-e-Islami (Jamaat) (58.9%), Bangladesh Nationalist Party (BNP) (38.1%), Jatiya Party (JaPa) (1.2%)",55500,0.380836,85816,0.588862,-,-,85816,0.588862,56495,0.387664,-,-,-,-,-,-,-,-,85816,-,-,-,-,-,-,-,-,-,-,55500,-,-,-,-,-,-,298,-,-,-,-,995,-,-,1246,-,-,-,71,1806,-,-,-,-,-,-,-,-,-
