constituency_id,seat_name,seat_name_bn,district_bn,total_voters,total_votes_cast,valid_votes,rejected_votes,absent_voters,turnout_pct,rejection_pct,absence_pct,total_centers,total_candidates,avg_voters_per_center,bnp_plus_votes,bnp_plus_pct,eleven_parties_votes,eleven_parties_pct,duf_votes,duf_pct,ndf_votes,ndf_pct,greater_sunni_votes,greater_sunni_pct,independent_votes,independent_pct,other_party_votes,other_party_pct,bnp_votes,bnp_pct,jamaat_votes,jamaat_pct,ncp_votes,ncp_pct,winner_name,winner_party,winner_votes,winner_pct,runner_up_name,runner_up_party,runner_up_votes,margin,margin_pct,competitiveness,effective_num_candidates,Bangladesh Nationalist Party - BNP,Bangladesh Jamaat-e-Islami,Jatiyo Nagorik Party - NCP,Islamic Andolan Bangladesh,Bangladesh Khelafat Majlis,Jatiya Party,Khelafat Majlis,Gonodhikar Parishad - GOP,Jamiate Ulama-e-Islam Bangladesh,Bangladesh Islami Front,Liberal Democratic Party - LDP,Amar Bangladesh Party - AB Party,Bangladesh Development Party,Bangladesh Jatiya Party - BJP,Gonoshonghoti Andolon,Islamic Front Bangladesh,Communist Party of Bangladesh,Bangladesh Samajtantrik Dal - BASAD,Jonotar Dol,Biplabi Workers Party,Jatiya Samajtantrik Dal - JSD,Bangladesh Nezame Islam Party,National Party - JP,Insaniyat Biplob Bangladesh,Bangladesh Supreme Party - BSP,Zaker Party,Bangladesh Republican Party - BRP,Bangladesh Samajtantrik Dal (Marxist),Bangladesh Jatiyo Samajtantrik Dal - Jasod,Bangladesh Khilafat Andolan,Nagorik Oikko,Bangladesh Congress,Bangladesh Minority Janta Party - BMJP,Amjanatar Dol,National Peoples Party - NPP,Gonoforum,Bangladesh Labour Party,Bangladesh Muslim League,Bangladesh National Awami Party - Bangladesh NAP,Bangladesh Shanskritik Muktijot (Muktijot),Islami Oikyajote,Bangladesh Muslim League - BML,Jatiya Ganatantrik Party - JAGPA,Jatiyatabadi Ganotantrik Andolon - NDM,Bangladesh Nationalist Front - BNF,Bangladesh Jatiya Party,Gonofront,Bangladesh Kallyan Party,Ganotantri Party,Bangladesh Samadhikar Party - BEP
192,Dhaka 19,ঢাকা-১৯,ঢাকা,741552,337069,331585,5484,404483,45.5,1.63,54.5,275,8,2697,192650,58.1,125786,37.9,0,0.0,2619,0.8,0,0.0,0,0.0,10530,3.2,191327,57.7,0,0.0,125153,37.7,দেওয়ান মোহাম্মদ সালাউদ্দিন,Bangladesh Nationalist Party - BNP,191327,57.7,দিলশানা পারুল,Jatiyo Nagorik Party - NCP,125153,66174,20.0,safe,2.1,191327,,125153,10530,,2408,,683,,,633,,,,,,,,,,,,,,,,,,,,,,,,640,,,211,,,,,,,,,,,,
193,Dhaka 20,ঢাকা-২০,ঢাকা,370938,235723,229606,6117,135215,63.5,2.59,36.5,147,6,2523,160428,69.9,65904,28.7,198,0.1,3076,1.3,0,0.0,0,0.0,0,0.0,160428,69.9,0,0.0,56343,24.5,মোঃ তমিজ উদ্দিন,Bangladesh Nationalist Party - BNP,160428,69.9,নাবিলা তাসনিদ,Jatiyo Nagorik Party - NCP,56343,104085,45.3,safe,1.82,160428,,56343,,,3076,9083,,,,,478,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,
194,Gazipur 1,গাজীপুর-১,গাজীপুর,716484,379197,371557,7640,337287,52.9,2.01,47.1,237,8,3023,207622,55.9,148019,39.8,352,0.1,3281,0.9,0,0.0,6615,1.8,5668,1.5,207622,55.9,147856,39.8,0,0.0,মোঃ মজিবুর রহমান,Bangladesh Nationalist Party - BNP,207622,55.9,মোঃ শাহ্‌ আলম বকশী,Bangladesh Jamaat-e-Islami,147856,59766,16.1,competitive,2.12,207622,147856,,5668,,3281,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,163,,,,,,,,,,127,,,
195,Gazipur 2,গাজীপুর-২,গাজীপুর,799098,356084,348174,7910,443014,44.6,2.22,55.4,272,12,2938,187801,53.9,139337,40.0,2992,0.9,4097,1.2,0,0.0,434,0.1,13513,3.9,187558,53.9,0,0.0,139337,40.0,এম মঞ্জুরুল করিম রনি,Bangladesh Nationalist Party - BNP,187558,53.9,আলী নাছের খান,Jatiyo Nagorik Party - NCP,139337,48221,13.8,competitive,2.21,187558,,139337,12571,,4097,,243,,,,,,,,,1396,1154,534,,,,,408,,,,246,,,,,,,,,,,,,,,,,,,196,,,
196,Gazipur 3,গাজীপুর-৩,গাজীপুর,523222,300860,293168,7692,222362,57.5,2.56,42.5,180,7,2907,161258,55.0,99354,33.9,480,0.2,1955,0.7,0,0.0,21843,7.5,8278,2.8,161258,55.0,0,0.0,0,0.0,"এস,এম, রফিকুল ইসলাম",Bangladesh Nationalist Party - BNP,161258,55.0,মুহাম্মদ এহসানুল হক,Bangladesh Khelafat Majlis,99354,61904,21.1,safe,2.36,161258,,,5983,99354,1955,,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,2295,,,,,,,,,
197,Gazipur 4,গাজীপুর-৪,গাজীপুর,325552,199846,195949,3897,125706,61.4,1.95,38.6,122,8,2668,89480,45.7,99271,50.7,1071,0.5,2089,1.1,0,0.0,1466,0.7,2572,1.3,89354,45.6,99271,50.7,0,0.0,সালাহ উদ্দিন,Bangladesh Jamaat-e-Islami,99271,50.7,শাহ রিয়াজুল হান্নান,Bangladesh Nationalist Party - BNP,89354,9917,5.1,marginal,2.15,89354,99271,,2299,,2089,,,,,,,,,,,1071,,,,,,,,,,,,,,,,,273,126,,,,,,,,,,,,,,,
198,Gazipur 5,গাজীপুর-৫,গাজীপুর,350966,227407,223111,4296,123559,64.8,1.89,35.2,124,7,2830,133063,59.6,76569,34.3,0,0.0,1482,0.7,832,0.4,0,0.0,11165,5.0,133063,59.6,76569,34.3,0,0.0,"এ, কে, এম, ফজলুল হক মিলন",Bangladesh Nationalist Party - BNP,133063,59.6,মো: খায়রুল হাসান,Bangladesh Jamaat-e-Islami,76569,56494,25.3,safe,2.11,133063,76569,,4390,,1482,,,,,,,,,,832,,,6555,,,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,
199,Narsingdi 1,নরসিংদী-১,নরসিংদী,472691,275867,270494,5373,196824,58.4,1.95,41.6,142,8,3329,161157,59.6,93633,34.6,0,0.0,997,0.4,952,0.4,0,0.0,13755,5.1,160676,59.4,93633,34.6,0,0.0,খায়রুল কবির খোকন,Bangladesh Nationalist Party - BNP,160676,59.4,মোঃ ইব্রাহিম ভূঞা,Bangladesh Jamaat-e-Islami,93633,67043,24.8,safe,2.1,160676,93633,,13369,,997,,481,,952,,,,,,,,,,,,,,207,,,,,,,,,,,,179,,,,,,,,,,,,,,
200,Narsingdi 2,নরসিংদী-২,নরসিংদী,283779,172981,168968,4013,110798,61.0,2.32,39.0,91,6,3118,92352,54.7,74404,44.0,0,0.0,1272,0.8,705,0.4,0,0.0,235,0.1,92352,54.7,55168,32.6,19236,11.4,"ড, আবদুল মঈন খান",Bangladesh Nationalist Party - BNP,92352,54.7,মোঃ আমজাদ হোসাইন,Bangladesh Jamaat-e-Islami,55168,37184,22.0,safe,2.39,92352,55168,19236,,,1272,,,,,,,,,,705,,,,,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Narsingdi 3,নরসিংদী-৩,নরসিংদী,280929,168577,165303,3274,112352,60.0,1.94,40.0,101,8,2781,81415,49.3,29450,17.8,0,0.0,265,0.2,0,0.0,45401,27.5,8772,5.3,81415,49.3,4482,2.7,0,0.0,মনজুর এলাহী,Bangladesh Nationalist Party - BNP,81415,49.3,মোঃ আরিফ-উল-ইসলাম মৃধা,Independent,45401,36014,21.8,safe,2.91,81415,4482,,6413,24968,265,,,,,,,,,,,,,,,,,,615,,1744,,,,,,,,,,,,,,,,,,,,,,,,
202,Narsingdi 4,নরসিংদী-৪,নরসিংদী,422835,255283,250062,5221,167552,60.4,2.05,39.6,162,9,2610,161912,64.7,76906,30.8,817,0.3,1137,0.5,0,0.0,0,0.0,9290,3.7,161912,64.7,76445,30.6,0,0.0,সরদার মোঃ সাখাওয়াত হোসেন,Bangladesh Nationalist Party - BNP,161912,64.7,মোঃ জাহাঙ্গীর আলম,Bangladesh Jamaat-e-Islami,76445,85467,34.2,safe,1.95,161912,76445,,7001,461,1137,,,,,,,,,,,817,,439,,,,,1695,,,,,,,,155,,,,,,,,,,,,,,,,,,
203,Narsingdi 5,নরসিংদী-৫,নরসিংদী,487713,248360,243450,4910,239353,50.9,1.98,49.1,167,10,2920,136602,56.1,43682,17.9,0,0.0,494,0.2,2380,1.0,26643,10.9,33649,13.8,136602,56.1,0,0.0,0,0.0,মোঃ আশরাফ উদ্দিন,Bangladesh Nationalist Party - BNP,136602,56.1,তাজুল ইসলাম,Bangladesh Khelafat Majlis,43682,92920,38.2,safe,2.69,136602,,,32582,43682,494,,,,2380,,,,,,,,,,,,,,1067,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Narayanganj 1,নারায়ণগঞ্জ-১,নারায়ণগঞ্জ,405300,259005,253971,5034,146295,63.9,1.94,36.1,129,7,3142,155629,61.3,90289,35.6,258,0.1,0,0.0,0,0.0,456,0.2,7339,2.9,155421,61.2,90289,35.6,0,0.0,মুস্তাফিজুর রহমান ভূঁইয়া,Bangladesh Nationalist Party - BNP,155421,61.2,মোঃ আনোয়ার হোসেন মোল্লা,Bangladesh Jamaat-e-Islami,90289,65132,25.6,safe,1.99,155421,90289,,7137,,,,208,,,,,,,,,258,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Narayanganj 2,নারায়ণগঞ্জ-২,নারায়ণগঞ্জ,359597,233906,230073,3833,125691,65.0,1.64,35.0,118,7,3047,124433,54.1,81054,35.2,350,0.2,0,0.0,0,0.0,18744,8.1,5492,2.4,124291,54.0,81054,35.2,0,0.0,মোঃ নজরুল ইসলাম আজাদ,Bangladesh Nationalist Party - BNP,124291,54.0,মোঃ ইলিয়াছ মোল্লা,Bangladesh Jamaat-e-Islami,81054,43237,18.8,competitive,2.36,124291,81054,,5265,,,,142,,,,,,,,,350,,,,,,,,,,227,,,,,,,,,,,,,,,,,,,,,,,
206,Narayanganj 3,নারায়ণগঞ্জ-৩,নারায়ণগঞ্জ,586763,336214,328578,7636,250549,57.3,2.27,42.7,210,11,2794,155117,47.2,134355,40.9,0,0.0,0,0.0,0,0.0,24721,7.5,14385,4.4,154170,46.9,132480,40.3,0,0.0,আজহারুল ইসলাম মান্নান,Bangladesh Nationalist Party - BNP,154170,46.9,মোঃ ইকবাল হোসাইন ভূইয়া,Bangladesh Jamaat-e-Islami,132480,21690,6.6,marginal,2.57,154170,132480,,14101,975,,,312,,,,136,,,635,,,,284,,,,,,,,,,,764,,,,,,,,,,,,,,,,,,,,
207,Narayanganj 4,নারায়ণগঞ্জ-৪,নারায়ণগঞ্জ,536086,265953,259998,5955,270133,49.6,2.24,50.4,177,13,3029,80236,30.9,105195,40.5,1122,0.4,796,0.3,639,0.2,44108,17.0,27902,10.7,0,0.0,0,0.0,104482,40.2,আব্দুল্লাহ আল আমিন,Jatiyo Nagorik Party - NCP,104482,40.2,মনির হোসাইন,Jamiate Ulama-e-Islam Bangladesh,80138,24344,9.4,marginal,3.5,,,104482,16639,713,796,,98,80138,,,,,,,,475,281,,,,,,,639,,11263,,366,,,,,,,,,,,,,,,,,,,,,
208,Narayanganj 5,নারায়ণগঞ্জ-৫,নারায়ণগঞ্জ,480473,271027,263466,7561,209446,56.4,2.79,43.6,163,10,2948,115658,43.9,99471,37.8,1911,0.7,241,0.1,4622,1.8,33918,12.9,7645,2.9,114013,43.3,0,0.0,0,0.0,আবুল কালাম,Bangladesh Nationalist Party - BNP,114013,43.3,এ বি এম সিরাজুল মামুন,Khelafat Majlis,99471,14542,5.5,marginal,2.88,114013,,,7645,,,99471,639,,,,,,,1006,4622,1548,363,,,,,,,,,,,,,,,,,,,,,,241,,,,,,,,,,
209,Rajbari 1,রাজবাড়ী-১,রাজবাড়ী,425152,268322,262860,5462,156830,63.1,2.04,36.9,156,4,2725,153295,58.3,98966,37.6,0,0.0,2553,1.0,0,0.0,0,0.0,8046,3.1,153295,58.3,98966,37.6,0,0.0,আলী নেওয়াজ মাহমুদ খৈয়ম,Bangladesh Nationalist Party - BNP,153295,58.3,মোঃ নূরুল ইসলাম,Bangladesh Jamaat-e-Islami,98966,54329,20.7,safe,2.07,153295,98966,,,,2553,,,,,,,,,,,,,,,,,,,,8046,,,,,,,,,,,,,,,,,,,,,,,,
210,Rajbari 2,রাজবাড়ী-২,রাজবাড়ী,551607,357582,348718,8864,194025,64.8,2.48,35.2,198,9,2786,235479,67.5,65585,18.8,0,0.0,2242,0.6,0,0.0,37048,10.6,8364,2.4,234848,67.3,0,0.0,65293,18.7,মোঃ হারুন-অর-রশিদ,Bangladesh Nationalist Party - BNP,234848,67.3,জামিল হিজাযী,Jatiyo Nagorik Party - NCP,65293,169555,48.6,safe,2.0,234848,,65293,8364,,1977,292,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,,,,,,,,,,
211,Faridpur 1,ফরিদপুর-১,ফরিদপুর,505679,322305,315975,6330,183374,63.7,1.96,36.3,197,8,2567,125786,39.8,152610,48.3,0,0.0,493,0.2,0,0.0,36317,11.5,769,0.2,125786,39.8,152610,48.3,0,0.0,মোঃ ইলিয়াস মোল্লা,Bangladesh Jamaat-e-Islami,152610,48.3,খন্দোকার নাসিরুল ইসলাম,Bangladesh Nationalist Party - BNP,125786,26824,8.5,marginal,2.48,125786,152610,,,,493,,,,,,,,,,,,,,,,,,,,,,,,,,,769,,,,,,,,,,,,,,,,,
212,Faridpur 2,ফরিদপুর-২,ফরিদপুর,328490,216507,212735,3772,111983,65.9,1.74,34.1,117,6,2808,121584,57.2,87956,41.3,0,0.0,0,0.0,0,0.0,0,0.0,3195,1.5,120909,56.8,0,0.0,0,0.0,শামা ওবায়েদ ইসলাম,Bangladesh Nationalist Party - BNP,120909,56.8,মোঃ আকরাম আলী,Bangladesh Khelafat Majlis,87956,32953,15.5,competitive,2.02,120909,,,2335,87956,,,675,,,,,,,,,,,,,,,,609,,,,,,,,251,,,,,,,,,,,,,,,,,,
213,Faridpur 3,ফরিদপুর-৩,ফরিদপুর,428778,281671,276702,4969,147107,65.7,1.76,34.3,154,6,2784,147846,53.4,122449,44.3,950,0.3,0,0.0,0,0.0,1236,0.4,4221,1.5,147846,53.4,122449,44.3,0,0.0,নায়াব ইউসুফ আহমেদ,Bangladesh Nationalist Party - BNP,147846,53.4,মোঃ আবদুত তাওয়াব,Bangladesh Jamaat-e-Islami,122449,25397,9.2,marginal,2.08,147846,122449,,3970,,,,,,,,,,,,,950,,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Faridpur 4,ফরিদপুর-৪,ফরিদপুর,490975,277220,271353,5867,213755,56.5,2.12,43.5,189,8,2598,126532,46.6,74681,27.5,707,0.3,541,0.2,0,0.0,57499,21.2,11393,4.2,126532,46.6,73623,27.1,0,0.0,মোঃ শহিদুল ইসলাম,Bangladesh Nationalist Party - BNP,126532,46.6,মোঃ সরোয়ার হোসাইন,Bangladesh Jamaat-e-Islami,73623,52909,19.5,competitive,2.98,126532,73623,,11393,1058,541,,,,,,,,,,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Gopalganj 1,গোপালগঞ্জ-১,গোপালগঞ্জ,395664,196018,189577,6441,199646,49.5,3.29,50.5,138,9,2867,122828,64.8,33673,17.8,325,0.2,605,0.3,0,0.0,26350,13.9,5796,3.1,68867,36.3,33673,17.8,0,0.0,মোঃ সেলিমুজ্জামান মোল্যা,Bangladesh Nationalist Party - BNP,68867,36.3,মোঃ কাবির মিয়া,Gonodhikar Parishad - GOP,53961,14906,7.9,marginal,3.87,68867,33673,,5796,,605,,53961,,,,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Gopalganj 2,গোপালগঞ্জ-২,গোপালগঞ্জ,380695,150734,146438,4296,229961,39.6,2.85,60.4,151,13,2521,39918,27.3,28052,19.2,0,0.0,385,0.3,0,0.0,73695,50.3,4388,3.0,39617,27.1,0,0.0,0,0.0,কে এম বাবর,Bangladesh Nationalist Party - BNP,39617,27.1,"এম, এইচ খান মনজু",Independent,32650,6967,4.8,very_close,5.02,39617,,,2821,28052,385,,301,,,,,,,,,,,,,,,,,,1355,,,,,,,,,,212,,,,,,,,,,,,,,
217,Gopalganj 3,গোপালগঞ্জ-৩,গোপালগঞ্জ,306294,134809,130906,3903,171485,44.0,2.9,56.0,108,8,2836,63322,48.4,24767,18.9,0,0.0,0,0.0,0,0.0,37911,29.0,4906,3.7,60166,46.0,0,0.0,0,0.0,"এস, এম, জিলানী",Bangladesh Nationalist Party - BNP,60166,46.0,গোবিন্দ চন্দ্র প্রামাণিক,Independent,34167,25999,19.9,competitive,3.15,60166,,,4654,24767,,,2571,,,,,,,,,,,,,,,,,,,,,,,,,,,585,252,,,,,,,,,,,,,,
218,Madaripur 1,মাদারিপুর-১,মাদারীপুর,320859,180699,177127,3572,140160,56.3,1.98,43.7,102,10,3146,67314,38.0,63580,35.9,206,0.1,176,0.1,0,0.0,39709,22.4,6142,3.5,64291,36.3,0,0.0,0,0.0,নাদিরা আক্তার,Bangladesh Nationalist Party - BNP,64291,36.3,সাইদ উদ্দিন আহমাদ হানজালা,Bangladesh Khelafat Majlis,63511,780,0.4,very_close,3.28,64291,,,6142,63511,176,,3023,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,
219,Madaripur 2,মাদারিপুর-২,মাদারীপুর,431003,189047,182938,6109,241956,43.9,3.23,56.1,145,10,2972,61097,33.4,34917,19.1,127,0.1,628,0.3,0,0.0,69209,37.8,16960,9.3,61097,33.4,0,0.0,0,0.0,মোঃ জাহান্দার আলী মিয়া,Bangladesh Nationalist Party - BNP,61097,33.4,মিল্টন বৈদ্য,Independent,46146,14951,8.2,marginal,4.4,61097,,,16663,34917,628,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,297,,
220,Madaripur 3,মাদারীপুর-৩,মাদারীপুর,381687,197218,192836,4382,184469,51.7,2.22,48.3,134,5,2848,95174,49.4,81961,42.5,346,0.2,0,0.0,2478,1.3,0,0.0,12877,6.7,95174,49.4,81961,42.5,0,0.0,আনিছুর রহমান,Bangladesh Nationalist Party - BNP,95174,49.4,মোঃ রফিকুল ইসলাম,Bangladesh Jamaat-e-Islami,81961,13213,6.9,marginal,2.33,95174,81961,,12877,,,,,,,,,,,,,,346,,,,,,,2478,,,,,,,,,,,,,,,,,,,,,,,,,
221,Shariatpur 1,শরীয়তপুর-১,শরিয়তপুর,390359,169066,164908,4158,221293,43.3,2.46,56.7,139,8,2808,77233,46.8,61533,37.3,0,0.0,0,0.0,614,0.4,14852,9.0,10676,6.5,76684,46.5,0,0.0,368,0.2,সাঈদ আহমেদ,Bangladesh Nationalist Party - BNP,76684,46.5,জালালুদ্দীন আহমদ,Bangladesh Khelafat Majlis,61165,15519,9.4,marginal,2.73,76684,,368,10676,61165,,,549,,,,,,,,,,,,,,,,,614,,,,,,,,,,,,,,,,,,,,,,,,,
222,Shariatpur 2,শরীয়তপুর-২,শরিয়তপুর,408455,212684,207091,5593,195771,52.1,2.63,47.9,136,9,3003,128929,62.3,68342,33.0,0,0.0,2532,1.2,0,0.0,451,0.2,6837,3.3,128647,62.1,68034,32.9,0,0.0,মোঃ সফিকুর রহমান (কিরন),Bangladesh Nationalist Party - BNP,128647,62.1,মাহমুদ হোসেন,Bangladesh Jamaat-e-Islami,68034,60613,29.3,safe,2.02,128647,68034,,6404,,2532,,282,,,,,,,,,,,433,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,
223,Shariatpur 3,শরীয়তপুর-৩,শরিয়তপুর,335126,190155,185912,4243,144971,56.7,2.23,43.3,117,4,2864,106378,57.2,67785,36.5,0,0.0,2036,1.1,0,0.0,0,0.0,9713,5.2,106378,57.2,67785,36.5,0,0.0,মিয়া নুরুদ্দিন আহাম্মেদ অপু,Bangladesh Nationalist Party - BNP,106378,57.2,মুহাম্মদ আজাহারুল ইসলাম,Bangladesh Jamaat-e-Islami,67785,38593,20.8,safe,2.16,106378,67785,,9713,,2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Sunamganj 1,সুনামগঞ্জ-১,সুনামগঞ্জ,497719,259277,253366,5911,238442,52.1,2.28,47.9,177,3,2812,160515,63.4,92851,36.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,160515,63.4,91696,36.2,0,0.0,কামরুজ্জামান কামরুল,Bangladesh Nationalist Party - BNP,160515,63.4,তোফায়েল আহমদ,Bangladesh Jamaat-e-Islami,91696,68819,27.2,safe,1.88,160515,91696,,,,,,,,,,,,,,,,,,,,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Sunamganj 2,সুনামগঞ্জ-২,সুনামগঞ্জ,304327,166416,162929,3487,137911,54.7,2.1,45.3,111,3,2742,99132,60.8,62587,38.4,1210,0.7,0,0.0,0,0.0,0,0.0,0,0.0,99132,60.8,62587,38.4,0,0.0,মোঃ নাছির চৌধুরী,Bangladesh Nationalist Party - BNP,99132,60.8,মোহাম্মদ শিশির মনির,Bangladesh Jamaat-e-Islami,62587,36545,22.4,safe,1.93,99132,62587,,,,,,,,,,,,,,,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Sunamganj 3,সুনামগঞ্জ-৩,সুনামগঞ্জ,369797,162527,158389,4138,207270,44.0,2.55,56.0,147,7,2516,96666,61.0,19334,12.2,0,0.0,0,0.0,0,0.0,42389,26.8,0,0.0,96666,61.0,0,0.0,0,0.0,মোহাম্মদ কয়ছর আহমেদ,Bangladesh Nationalist Party - BNP,96666,61.0,মোঃ আনোয়ার হোসেন,Independent,41984,54682,34.5,safe,2.22,96666,,,,13667,,818,,,,,4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Sunamganj 4,সুনামগঞ্জ-৪,সুনামগঞ্জ,368398,207163,201528,5635,161235,56.2,2.72,43.8,115,5,3203,97404,48.3,74365,36.9,0,0.0,1777,0.9,0,0.0,26073,12.9,1909,0.9,97404,48.3,74365,36.9,0,0.0,নূরুল ইসলাম,Bangladesh Nationalist Party - BNP,97404,48.3,মোঃ সামছ উদ্দিন,Bangladesh Jamaat-e-Islami,74365,23039,11.4,competitive,2.59,97404,74365,,1909,,1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Sunamganj 5,সুনামগঞ্জ-৫,সুনামগঞ্জ,521897,260051,254643,5408,261846,49.8,2.08,50.2,170,5,3070,151233,59.4,101918,40.0,0,0.0,1492,0.6,0,0.0,0,0.0,0,0.0,150810,59.2,99672,39.1,0,0.0,কলিম উদ্দিন আহমেদ ,Bangladesh Nationalist Party - BNP,150810,59.2,আবু তাহির মুহাম্মদ আব্দুস সালাম,Bangladesh Jamaat-e-Islami,99672,51138,20.1,safe,1.98,150810,99672,,,,1492,2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,,,,,,,,,,,,,,,
229,Sylhet 1,সিলেট-১,সিলেট,668507,317628,310328,7300,350879,47.5,2.3,52.5,215,8,3109,174821,56.3,129850,41.8,2792,0.9,0,0.0,0,0.0,0,0.0,2865,0.9,174517,56.2,129850,41.8,0,0.0,খন্দকার আবদুল মুক্তাদীর,Bangladesh Nationalist Party - BNP,174517,56.2,মাওলানা হাবিবুর রহমান,Bangladesh Jamaat-e-Islami,129850,44667,14.4,competitive,2.03,174517,129850,,2639,,,,304,,,,,,,,,897,1110,,,,,,226,,,,785,,,,,,,,,,,,,,,,,,,,,,
230,Sylhet 2,সিলেট-২,সিলেট,364101,161611,157568,4043,202490,44.4,2.5,55.6,128,5,2845,116697,74.1,37446,23.8,0,0.0,1404,0.9,0,0.0,0,0.0,2021,1.3,116697,74.1,0,0.0,0,0.0,মোছাঃ তাহসিনা রুশদীর,Bangladesh Nationalist Party - BNP,116697,74.1,মুহাম্মদ মুনতাছির আলী,Khelafat Majlis,37446,79251,50.3,safe,1.65,116697,,,1389,,1404,37446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,,,,,,,,,,,,,,
231,Sylhet 3,সিলেট-৩,সিলেট,409873,200750,196259,4491,209123,49.0,2.24,51.0,151,6,2714,114255,58.2,73614,37.5,0,0.0,2594,1.3,0,0.0,4426,2.3,1370,0.7,114255,58.2,0,0.0,0,0.0,মোহাম্মদ আব্দুল মালিক,Bangladesh Nationalist Party - BNP,114255,58.2,মুসলেহ উদ্দীন রাজু,Bangladesh Khelafat Majlis,73614,40641,20.7,safe,2.08,114255,,,1370,73614,2594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Sylhet 4,সিলেট-৪,সিলেট,508110,267535,260479,7056,240575,52.7,2.64,47.3,172,5,2954,186258,71.5,69589,26.7,0,0.0,1948,0.7,0,0.0,0,0.0,2684,1.0,185703,71.3,69589,26.7,0,0.0,আরিফুল হক চৌধুরী,Bangladesh Nationalist Party - BNP,185703,71.3,মোঃ জয়নাল আবেদীন,Bangladesh Jamaat-e-Islami,69589,116114,44.6,safe,1.72,185703,69589,,2684,,1948,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Sylhet 5,সিলেট-৫,সিলেট,420833,206350,201933,4417,214483,49.0,2.14,51.0,158,4,2664,68869,34.1,76221,37.7,0,0.0,366,0.2,0,0.0,56477,28.0,0,0.0,0,0.0,0,0.0,0,0.0,মোহাম্মদ আবুল হাসান,Khelafat Majlis,76221,37.7,উবায়দুল্লাহ ফারুক,Jamiate Ulama-e-Islam Bangladesh,68869,7352,3.6,very_close,2.97,,,,,,,76221,,68869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,,,,,,,,,,,,
234,Sylhet 6,সিলেট-৬,সিলেট,499601,237838,232519,5319,261763,47.6,2.24,52.4,192,5,2602,109993,47.3,97748,42.0,0,0.0,1144,0.5,0,0.0,23634,10.2,0,0.0,108612,46.7,97748,42.0,0,0.0,এমরান আহমদ চৌধুরী,Bangladesh Nationalist Party - BNP,108612,46.7,মোহাম্মদ সেলিম উদ্দিন,Bangladesh Jamaat-e-Islami,97748,10864,4.7,very_close,2.47,108612,97748,,,,1144,,1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Moulvibazar 1,মৌলভীবাজার-১,মৌলভীবাজার,331253,189817,185256,4561,141436,57.3,2.4,42.7,113,6,2931,97753,52.8,79619,43.0,173,0.1,1356,0.7,0,0.0,6355,3.4,0,0.0,97534,52.6,79619,43.0,0,0.0,নাসির উদ্দিন আহমেদ,Bangladesh Nationalist Party - BNP,97534,52.6,মোহাম্মদ আমিনুল ইসলাম,Bangladesh Jamaat-e-Islami,79619,17915,9.7,marginal,2.16,97534,79619,,,,1356,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,
236,Moulvibazar 2,মৌলভীবাজার-২,মৌলভীবাজার,297429,165976,161450,4526,131453,55.8,2.73,44.2,103,8,2888,67721,41.9,51153,31.7,574,0.4,481,0.3,0,0.0,41019,25.4,502,0.3,67721,41.9,51153,31.7,0,0.0,মোঃ শওকতুল ইসলাম,Bangladesh Nationalist Party - BNP,67721,41.9,মোঃ সায়েদ আলী,Bangladesh Jamaat-e-Islami,51153,16568,10.3,competitive,3.25,67721,51153,,502,,481,,,,,,,,,,,,,,,,,,,,,,574,,,,,,,,,,,,,,,,,,,,,,
