constituency_id,constituency_name,zilla_name,candidate_name,candidate_symbol,votes,total_centers,total_voters,valid_votes,rejected_votes,absent_voters
227,সুনামগঞ্জ-৪,সুনামগঞ্জ,দেওয়ান জয়নুল জাকেরীন,মোটর সাইকেল,26073,115,368398,201528,5635,161235
227,সুনামগঞ্জ-৪,সুনামগঞ্জ,শহীদুল ইসলাম,হাতপাখা,1909,115,368398,201528,5635,161235
227,সুনামগঞ্জ-৪,সুনামগঞ্জ,মোঃ নাজমুল হুদা,লাঙ্গল,1777,115,368398,201528,5635,161235
228,সুনামগঞ্জ-৫,সুনামগঞ্জ,কলিম উদ্দিন আহমেদ ,ধানের শীষ,150810,170,521897,254643,5408,261846
228,সুনামগঞ্জ-৫,সুনামগঞ্জ,আবু তাহির মুহাম্মদ আব্দুস সালাম,দাঁড়িপাল্লা,99672,170,521897,254643,5408,261846
228,সুনামগঞ্জ-৫,সুনামগঞ্জ,মোহাম্মদ আব্দুল কাদির,দেওয়াল ঘড়ি,2246,170,521897,254643,5408,261846
228,সুনামগঞ্জ-৫,সুনামগঞ্জ,মোহাম্মদ জাহাঙ্গীর আলম,লাঙ্গল,1492,170,521897,254643,5408,261846
228,সুনামগঞ্জ-৫,সুনামগঞ্জ,মোঃ আজিজুল হক,আম,423,170,521897,254643,5408,261846
229,সিলেট-১,সিলেট,খন্দকার আবদুল মুক্তাদীর,ধানের শীষ,174517,215,668507,310328,7300,350879
229,সিলেট-১,সিলেট,মাওলানা হাবিবুর রহমান,দাঁড়িপাল্লা,129850,215,668507,310328,7300,350879
229,সিলেট-১,সিলেট,মাহমুদুল হাসান,হাতপাখা,2639,215,668507,310328,7300,350879
229,সিলেট-১,সিলেট,প্রনব জ্যোতি পাল,মই,1110,215,668507,310328,7300,350879
229,সিলেট-১,সিলেট,মোহাম্মদ আনোয়ার হোসেন,কাস্তে,897,215,668507,310328,7300,350879
229,সিলেট-১,সিলেট,সঞ্জয় কান্ত দাস,কাঁচি,785,215,668507,310328,7300,350879
229,সিলেট-১,সিলেট,আকমল হোসেন,ট্রাক,304,215,668507,310328,7300,350879
229,সিলেট-১,সিলেট,মোঃ শামীম মিয়া,আপেল,226,215,668507,310328,7300,350879
230,সিলেট-২,সিলেট,মোছাঃ তাহসিনা রুশদীর,ধানের শীষ,116697,128,364101,157568,4043,202490
230,সিলেট-২,সিলেট,মুহাম্মদ মুনতাছির আলী,দেওয়াল ঘড়ি,37446,128,364101,157568,4043,202490
230,সিলেট-২,সিলেট,মাহবুবুর রহমান চৌধুরী,লাঙ্গল,1404,128,364101,157568,4043,202490
230,সিলেট-২,সিলেট,মোঃ আমির উদ্দিন,হাতপাখা,1389,128,364101,157568,4043,202490
230,সিলেট-২,সিলেট,মোঃ মুজিবুল হক,উদীয়মান সূর্য,632,128,364101,157568,4043,202490
231,সিলেট-৩,সিলেট,মোহাম্মদ আব্দুল মালিক,ধানের শীষ,114255,151,409873,196259,4491,209123
231,সিলেট-৩,সিলেট,মুসলেহ উদ্দীন রাজু,রিক্সা,73614,151,409873,196259,4491,209123
231,সিলেট-৩,সিলেট,মোস্তাকিম রাজা চৌধুরী,ফুটবল,4130,151,409873,196259,4491,209123
231,সিলেট-৩,সিলেট,মোহাম্মদ আতিকুর রহমান,লাঙ্গল,2594,151,409873,196259,4491,209123
231,সিলেট-৩,সিলেট,রেদওয়ানুল হক চৌধুরী,হাতপাখা,1370,151,409873,196259,4491,209123
231,সিলেট-৩,সিলেট,মইনুল বাকর,কম্পিউটার,296,151,409873,196259,4491,209123
232,সিলেট-৪,সিলেট,আরিফুল হক চৌধুরী,ধানের শীষ,185703,172,508110,260479,7056,240575
232,সিলেট-৪,সিলেট,মোঃ জয়নাল আবেদীন,দাঁড়িপাল্লা,69589,172,508110,260479,7056,240575
232,সিলেট-৪,সিলেট,মাওলানা সাঈদ আহমদ,হাতপাখা,2684,172,508110,260479,7056,240575
232,সিলেট-৪,সিলেট,মোহাম্মদ মুজিবুর রহমান,লাঙ্গল,1948,172,508110,260479,7056,240575
232,সিলেট-৪,সিলেট,জহিরুল ইসলাম,ট্রাক,555,172,508110,260479,7056,240575
233,সিলেট-৫,সিলেট,মোহাম্মদ আবুল হাসান,দেওয়াল ঘড়ি,76221,158,420833,201933,4417,214483
233,সিলেট-৫,সিলেট,উবায়দুল্লাহ ফারুক,খেজুর গাছ,68869,158,420833,201933,4417,214483
233,সিলেট-৫,সিলেট,মামুনুর রশীদ,ফুটবল,56477,158,420833,201933,4417,214483
233,সিলেট-৫,সিলেট,মোঃ বিলাল উদ্দিন,হারিকেন,366,158,420833,201933,4417,214483
234,সিলেট-৬,সিলেট,এমরান আহমদ চৌধুরী,ধানের শীষ,108612,192,499601,232519,5319,261763
234,সিলেট-৬,সিলেট,মোহাম্মদ সেলিম উদ্দিন,দাঁড়িপাল্লা,97748,192,499601,232519,5319,261763
234,সিলেট-৬,সিলেট,মোঃ ফখরুল ইসলাম,হেলিকপ্টার,23634,192,499601,232519,5319,261763
234,সিলেট-৬,সিলেট,জাহিদুর রহমান,ট্রাক,1381,192,499601,232519,5319,261763
234,সিলেট-৬,সিলেট,মোহাম্মদ আবদুন নূর,লাঙ্গল,1144,192,499601,232519,5319,261763
235,মৌলভীবাজার-১,মৌলভীবাজার,নাসির উদ্দিন আহমেদ,ধানের শীষ,97534,113,331253,185256,4561,141436
235,মৌলভীবাজার-১,মৌলভীবাজার,মোহাম্মদ আমিনুল ইসলাম,দাঁড়িপাল্লা,79619,113,331253,185256,4561,141436
235,মৌলভীবাজার-১,মৌলভীবাজার,বেলাল আহমদ,কাপ-পিরিচ	,6355,113,331253,185256,4561,141436
235,মৌলভীবাজার-১,মৌলভীবাজার,আহমেদ রিয়াজ উদ্দিন,লাঙ্গল,1356,113,331253,185256,4561,141436
235,মৌলভীবাজার-১,মৌলভীবাজার,মোঃ আব্দুন নুর,ট্রাক,219,113,331253,185256,4561,141436
235,মৌলভীবাজার-১,মৌলভীবাজার,মোঃ শরিফুল ইসলাম,মাছ,173,113,331253,185256,4561,141436
236,মৌলভীবাজার-২,মৌলভীবাজার,মোঃ শওকতুল ইসলাম,ধানের শীষ,67721,103,297429,161450,4526,131453
236,মৌলভীবাজার-২,মৌলভীবাজার,মোঃ সায়েদ আলী,দাঁড়িপাল্লা,51153,103,297429,161450,4526,131453
236,মৌলভীবাজার-২,মৌলভীবাজার,মোঃ ফজলুল হক খান,কাপ-পিরিচ	,25272,103,297429,161450,4526,131453
236,মৌলভীবাজার-২,মৌলভীবাজার,নওয়াব আলী আব্বাছ খাঁন,ফুটবল,13614,103,297429,161450,4526,131453
236,মৌলভীবাজার-২,মৌলভীবাজার,এম জিমিউর রহমান চৌধুরী,ঘোড়া,2133,103,297429,161450,4526,131453
236,মৌলভীবাজার-২,মৌলভীবাজার,সাদিয়া নোশিন তাসনিম চৌধুরী,কাঁচি,574,103,297429,161450,4526,131453
236,মৌলভীবাজার-২,মৌলভীবাজার,আব্দুল কুদ্দুস,হাতপাখা,502,103,297429,161450,4526,131453
236,মৌলভীবাজার-২,মৌলভীবাজার,মোঃ আব্দুল মালিক,লাঙ্গল,481,103,297429,161450,4526,131453
237,মৌলভীবাজার-৩,মৌলভীবাজার,নাসের রহমান,ধানের শীষ,155342,175,479458,236699,5727,237032
237,মৌলভীবাজার-৩,মৌলভীবাজার,মোঃ আব্দুল মান্নান,দাঁড়িপাল্লা,75397,175,479458,236699,5727,237032
237,মৌলভীবাজার-৩,মৌলভীবাজার,আহমদ বিলাল,দেওয়াল ঘড়ি,4302,175,479458,236699,5727,237032
237,মৌলভীবাজার-৩,মৌলভীবাজার,জহর লাল দত্ত,কাস্তে,1658,175,479458,236699,5727,237032
238,মৌলভীবাজার-৪,মৌলভীবাজার,মোঃ মুজিবুর রহমান চৌধুরী,ধানের শীষ,169608,163,483058,258872,11138,213048
238,মৌলভীবাজার-৪,মৌলভীবাজার,শেখ নূরে আলম হামিদী,রিক্সা,49189,163,483058,258872,11138,213048
238,মৌলভীবাজার-৪,মৌলভীবাজার,মোঃ মহসিন  মিয়া,ফুটবল,33911,163,483058,258872,11138,213048
238,মৌলভীবাজার-৪,মৌলভীবাজার,প্রীতম দাশ,শাপলা কলি,4275,163,483058,258872,11138,213048
238,মৌলভীবাজার-৪,মৌলভীবাজার,মোঃ আবুল হাসান,মই,979,163,483058,258872,11138,213048
238,মৌলভীবাজার-৪,মৌলভীবাজার,মোহাম্মদ জরিফ হোসেন,লাঙ্গল,910,163,483058,258872,11138,213048
239,হবিগঞ্জ-১,হবিগঞ্জ,রেজা কিবরিয়া,ধানের শীষ,111073,177,462623,206663,5523,250437
239,হবিগঞ্জ-১,হবিগঞ্জ,মাওলানা সিরাজুল ইসলাম,রিক্সা,55245,177,462623,206663,5523,250437
239,হবিগঞ্জ-১,হবিগঞ্জ,শেখ সুজাত মিয়া,ঘোড়া,34462,177,462623,206663,5523,250437
239,হবিগঞ্জ-১,হবিগঞ্জ,মোহাম্মদ বদরুর রেজা,চেয়ার,5244,177,462623,206663,5523,250437
239,হবিগঞ্জ-১,হবিগঞ্জ,কাজী তোফায়েল আহমেদ,মোটরগাড়ি (কার),639,177,462623,206663,5523,250437
240,হবিগঞ্জ-২,হবিগঞ্জ,আবু মনসুর সাখাওয়াত হাসান,ধানের শীষ,125971,150,391917,194023,5246,192648
240,হবিগঞ্জ-২,হবিগঞ্জ,আব্দুল বাছিত আজাদ,দেওয়াল ঘড়ি,64851,150,391917,194023,5246,192648
240,হবিগঞ্জ-২,হবিগঞ্জ,‌আফছার আহমদ,ফুটবল,1829,150,391917,194023,5246,192648
240,হবিগঞ্জ-২,হবিগঞ্জ,আব্দুল মুক্তাদির চৌধুরী,লাঙ্গল,931,150,391917,194023,5246,192648
240,হবিগঞ্জ-২,হবিগঞ্জ,লুকমান আহমদ তালুকদার,মই,441,150,391917,194023,5246,192648
241,হবিগঞ্জ-৩,হবিগঞ্জ,আলহাজ্ব মোঃ জি কে গউছ,ধানের শীষ,141521,137,416322,206953,5316,204053
241,হবিগঞ্জ-৩,হবিগঞ্জ,কাজী মহসিন আহমদ,দাঁড়িপাল্লা,44581,137,416322,206953,5316,204053
241,হবিগঞ্জ-৩,হবিগঞ্জ,এস. এম. সরওয়ার,মোমবাতি,14064,137,416322,206953,5316,204053
241,হবিগঞ্জ-৩,হবিগঞ্জ,মহিব উদ্দিন আহমেদ সোহেল,হাতপাখা,5413,137,416322,206953,5316,204053
241,হবিগঞ্জ-৩,হবিগঞ্জ,আব্দুল মুমিন চৌধুরী,লাঙ্গল,1246,137,416322,206953,5316,204053
241,হবিগঞ্জ-৩,হবিগঞ্জ,মোঃ শাহিনুর রহমান,ছড়ি,128,137,416322,206953,5316,204053
242,হবিগঞ্জ-৪,হবিগঞ্জ,"এস, এম, ফয়সল",ধানের শীষ,186678,183,547747,299070,7540,241137
242,হবিগঞ্জ-৪,হবিগঞ্জ,মোঃ গিয়াস উদ্দিন,মোমবাতি,83896,183,547747,299070,7540,241137
242,হবিগঞ্জ-৪,হবিগঞ্জ,আহমদ আবদুল  কাদের,দেওয়াল ঘড়ি,25423,183,547747,299070,7540,241137
242,হবিগঞ্জ-৪,হবিগঞ্জ,মোঃ মিজানুর রহমান চৌধুরী,ঘোড়া,646,183,547747,299070,7540,241137
242,হবিগঞ্জ-৪,হবিগঞ্জ,সালেহ আহমদ সাজন,ফুটবল,612,183,547747,299070,7540,241137
242,হবিগঞ্জ-৪,হবিগঞ্জ,শাহ মোঃ আল আমিন,হারিকেন,531,183,547747,299070,7540,241137
242,হবিগঞ্জ-৪,হবিগঞ্জ,মুঃ রেজাউল মোস্তফা,আপেল,481,183,547747,299070,7540,241137
242,হবিগঞ্জ-৪,হবিগঞ্জ,মোঃ রাশেদুল ইসলাম খোকন,ছড়ি,479,183,547747,299070,7540,241137
242,হবিগঞ্জ-৪,হবিগঞ্জ,মোঃ মুজিবুর রহমান,মই,324,183,547747,299070,7540,241137
243,ব্রাক্ষণবাড়িয়া-১,ব্রাহ্মণবাড়িয়া,"এম, এ, হান্নান",ধানের শীষ,67783,80,273827,145808,3221,124798
243,ব্রাক্ষণবাড়িয়া-১,ব্রাহ্মণবাড়িয়া,"এ, কে, এম কামরুজ্জামান",ঘোড়া,35121,80,273827,145808,3221,124798
243,ব্রাক্ষণবাড়িয়া-১,ব্রাহ্মণবাড়িয়া,"এ, কে, এম, আমিনুল ইসলাম",দাঁড়িপাল্লা,23888,80,273827,145808,3221,124798
243,ব্রাক্ষণবাড়িয়া-১,ব্রাহ্মণবাড়িয়া,ইকবাল চৌধুরী,কলার ছড়ি,17614,80,273827,145808,3221,124798
243,ব্রাক্ষণবাড়িয়া-১,ব্রাহ্মণবাড়িয়া,হুসাইন আহমদ,হাতপাখা,894,80,273827,145808,3221,124798
243,ব্রাক্ষণবাড়িয়া-১,ব্রাহ্মণবাড়িয়া,মোঃ শাহ আলম,লাঙ্গল,264,80,273827,145808,3221,124798
243,ব্রাক্ষণবাড়িয়া-১,ব্রাহ্মণবাড়িয়া,মোঃ শরীফ মৃধা,আপেল,138,80,273827,145808,3221,124798
243,ব্রাক্ষণবাড়িয়া-১,ব্রাহ্মণবাড়িয়া,মোঃ হাবিবুর রহমান,হাঁস,106,80,273827,145808,3221,124798
244,ব্রাক্ষণবাড়িয়া-২,ব্রাহ্মণবাড়িয়া,রুমিন ফারহানা,হাঁস,117495,151,493491,234675,6625,252191
244,ব্রাক্ষণবাড়িয়া-২,ব্রাহ্মণবাড়িয়া,মোহাম্মদ জুনায়েদ আল হাবীব,খেজুর গাছ,79927,151,493491,234675,6625,252191
244,ব্রাক্ষণবাড়িয়া-২,ব্রাহ্মণবাড়িয়া,আশরাফ উদ্দীন,শাপলা কলি,18784,151,493491,234675,6625,252191
244,ব্রাক্ষণবাড়িয়া-২,ব্রাহ্মণবাড়িয়া,এস এন তরুন দে,কলার ছড়ি,12536,151,493491,234675,6625,252191
244,ব্রাক্ষণবাড়িয়া-২,ব্রাহ্মণবাড়িয়া,নেছার আহমাদ,হাতপাখা,3798,151,493491,234675,6625,252191
244,ব্রাক্ষণবাড়িয়া-২,ব্রাহ্মণবাড়িয়া,মোঃ মাঈন উদ্দিন,আপেল,1416,151,493491,234675,6625,252191
244,ব্রাক্ষণবাড়িয়া-২,ব্রাহ্মণবাড়িয়া,তৈমুর রেজা মোঃ শাহজাদ,তারা,382,151,493491,234675,6625,252191
244,ব্রাক্ষণবাড়িয়া-২,ব্রাহ্মণবাড়িয়া,শরিফা আক্তার,প্রজাপতি,180,151,493491,234675,6625,252191
244,ব্রাক্ষণবাড়িয়া-২,ব্রাহ্মণবাড়িয়া,এডঃ মোঃ জিয়াউল হক মৃধা,লাঙ্গল,157,151,493491,234675,6625,252191
245,ব্রাক্ষণবাড়িয়া-৩,ব্রাহ্মণবাড়িয়া,মোঃ খালেদ হোসেন মাহবুব,ধানের শীষ,207454,192,614904,281855,7806,325243
245,ব্রাক্ষণবাড়িয়া-৩,ব্রাহ্মণবাড়িয়া,আতাউল্লাহ,শাপলা কলি,59567,192,614904,281855,7806,325243
245,ব্রাক্ষণবাড়িয়া-৩,ব্রাহ্মণবাড়িয়া,নিয়াজুল করীম,হাতপাখা,6108,192,614904,281855,7806,325243
245,ব্রাক্ষণবাড়িয়া-৩,ব্রাহ্মণবাড়িয়া,মোঃ রেজাউল ইসলাম ভূঞা,লাঙ্গল,3842,192,614904,281855,7806,325243
245,ব্রাক্ষণবাড়িয়া-৩,ব্রাহ্মণবাড়িয়া,মোঃ আবু হানিফ,আপেল,3299,192,614904,281855,7806,325243
245,ব্রাক্ষণবাড়িয়া-৩,ব্রাহ্মণবাড়িয়া,আয়েশা আক্তার,চেয়ার,1317,192,614904,281855,7806,325243
245,ব্রাক্ষণবাড়িয়া-৩,ব্রাহ্মণবাড়িয়া,মোঃ  ওমর ইউসুফ  খান,হরিণ ,268,192,614904,281855,7806,325243
246,ব্রাক্ষণবাড়িয়া-৪,ব্রাহ্মণবাড়িয়া,মুশফিকুর রহমান,ধানের শীষ,138124,130,434611,231014,4798,198799
246,ব্রাক্ষণবাড়িয়া-৪,ব্রাহ্মণবাড়িয়া,মোঃ আতাউর রহমান সরকার,দাঁড়িপাল্লা,87326,130,434611,231014,4798,198799
246,ব্রাক্ষণবাড়িয়া-৪,ব্রাহ্মণবাড়িয়া,মোঃ জহিরুল হক খাঁন,লাঙ্গল,2398,130,434611,231014,4798,198799
246,ব্রাক্ষণবাড়িয়া-৪,ব্রাহ্মণবাড়িয়া,মোঃ জসিম,হাতপাখা,2209,130,434611,231014,4798,198799
246,ব্রাক্ষণবাড়িয়া-৪,ব্রাহ্মণবাড়িয়া,রফি উদ্দীন,আপেল,758,130,434611,231014,4798,198799
246,ব্রাক্ষণবাড়িয়া-৪,ব্রাহ্মণবাড়িয়া,মোঃ জহিরুল হক চৌধুরী,ট্রাক,100,130,434611,231014,4798,198799
246,ব্রাক্ষণবাড়িয়া-৪,ব্রাহ্মণবাড়িয়া,শাহীন খান,আম,99,130,434611,231014,4798,198799
247,ব্রাক্ষণবাড়িয়া-৫,ব্রাহ্মণবাড়িয়া,মোঃ আবদুল মান্নান,ধানের শীষ,84761,154,466759,248330,6432,211997
247,ব্রাক্ষণবাড়িয়া-৫,ব্রাহ্মণবাড়িয়া,কাজী নাজমুল হোসেন,ফুটবল,83995,154,466759,248330,6432,211997
247,ব্রাক্ষণবাড়িয়া-৫,ব্রাহ্মণবাড়িয়া,আমজাদ হোসাইন,রিক্সা,57749,154,466759,248330,6432,211997
247,ব্রাক্ষণবাড়িয়া-৫,ব্রাহ্মণবাড়িয়া,নজরুল ইসলাম,হাতপাখা,20588,154,466759,248330,6432,211997
247,ব্রাক্ষণবাড়িয়া-৫,ব্রাহ্মণবাড়িয়া,মোহাম্মদ কামরুল ইসলাম,লাঙ্গল,368,154,466759,248330,6432,211997
247,ব্রাক্ষণবাড়িয়া-৫,ব্রাহ্মণবাড়িয়া,মোঃ শাহীন খান,কাস্তে,354,154,466759,248330,6432,211997
247,ব্রাক্ষণবাড়িয়া-৫,ব্রাহ্মণবাড়িয়া,‌নাহিদা জাহান,মাথাল,259,154,466759,248330,6432,211997
247,ব্রাক্ষণবাড়িয়া-৫,ব্রাহ্মণবাড়িয়া,মোহাম্মদ আশরাফুল হক,আপেল,256,154,466759,248330,6432,211997
248,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,মোঃ জোনায়েদ আব্দুর রহিম সাকি,মাথাল,94231,98,284531,146223,3380,134928
248,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,মোঃ মহসীন,দাঁড়িপাল্লা,37965,98,284531,146223,3380,134928
248,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,সাইদউদ্দিন খাঁন,হাতপাখা,8487,98,284531,146223,3380,134928
248,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,মো:আবু নাসের,মোমবাতি,2305,98,284531,146223,3380,134928
248,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,ডঃ মোঃ সাইদুজ্জামান কামাল,হরিণ ,1888,98,284531,146223,3380,134928
248,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,মোহাম্মদ আবু কায়েস সিকদার,ফুটবল,656,98,284531,146223,3380,134928
248,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,সফিকুল ইসলাম,ট্রাক,287,98,284531,146223,3380,134928
248,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,"কে, এম, জাবির",তারা,161,98,284531,146223,3380,134928
248,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,মোঃ হাবিবুর রহমান,আপেল,139,98,284531,146223,3380,134928
248,ব্রাক্ষণবাড়িয়া-৬,ব্রাহ্মণবাড়িয়া,মোঃ সফিকুল ইসলাম,আম,104,98,284531,146223,3380,134928
249,কুমিল্লা-১,কুমিল্লা,ড. খন্দকার মোশাররফ হোসেন,ধানের শীষ,140305,145,430015,239274,5060,185681
249,কুমিল্লা-১,কুমিল্লা,মোঃ মনিরুজ্জামান,দাঁড়িপাল্লা,90499,145,430015,239274,5060,185681
249,কুমিল্লা-১,কুমিল্লা,বশির আহমেদ,হাতপাখা,6389,145,430015,239274,5060,185681
249,কুমিল্লা-১,কুমিল্লা,সৈয়দ মোঃ ইফতেকার আহসান,লাঙ্গল,619,145,430015,239274,5060,185681
249,কুমিল্লা-১,কুমিল্লা,মোঃ সফিউল বাসার,ঈগল,511,145,430015,239274,5060,185681
249,কুমিল্লা-১,কুমিল্লা,মোহাম্মদ আবুল কালাম,হাতি,403,145,430015,239274,5060,185681
249,কুমিল্লা-১,কুমিল্লা,ওমর ফারুক,ঘোড়া,203,145,430015,239274,5060,185681
249,কুমিল্লা-১,কুমিল্লা,আবু জায়েদ আল মাহমুদ,কলস,201,145,430015,239274,5060,185681
249,কুমিল্লা-১,কুমিল্লা,বড়ুয়া মনোজিত ধীমন,মোটরগাড়ি (কার),144,145,430015,239274,5060,185681
250,কুমিল্লা-২,কুমিল্লা,মোঃ সেলিম ভূঁইয়া,ধানের শীষ,76268,110,367775,196576,4675,166524
250,কুমিল্লা-২,কুমিল্লা,মোঃ আবদুল মতিন,তালা,62385,110,367775,196576,4675,166524
250,কুমিল্লা-২,কুমিল্লা,মোঃ নাজিম উদ্দিন,দাঁড়িপাল্লা,50136,110,367775,196576,4675,166524
250,কুমিল্লা-২,কুমিল্লা,মোহাম্মদ আশরাফুল আলম,হাতপাখা,6468,110,367775,196576,4675,166524
250,কুমিল্লা-২,কুমিল্লা,মোঃ আব্দুস সালাম,চেয়ার,760,110,367775,196576,4675,166524
250,কুমিল্লা-২,কুমিল্লা,মোঃ আমির হোসেন,লাঙ্গল,559,110,367775,196576,4675,166524
251,কুমিল্লা-৩,কুমিল্লা,কাজী শাহ মোফাজ্জাল হোসাইন (কায়কোবাদ),ধানের শীষ,157800,159,491227,267807,8994,214426
251,কুমিল্লা-৩,কুমিল্লা,মোঃ ইউছুফ সোহেল,দাঁড়িপাল্লা,104906,159,491227,267807,8994,214426
251,কুমিল্লা-৩,কুমিল্লা,আহমদ আবদুল কাইয়ূম,হাতপাখা,3505,159,491227,267807,8994,214426
251,কুমিল্লা-৩,কুমিল্লা,মোঃ খোরশেদ আলম,ডাব,713,159,491227,267807,8994,214426
251,কুমিল্লা-৩,কুমিল্লা,চৌধুরী রকিবুল হক,প্রজাপতি,243,159,491227,267807,8994,214426
251,কুমিল্লা-৩,কুমিল্লা,মনিরুজ্জামান,ট্রাক,218,159,491227,267807,8994,214426
251,কুমিল্লা-৩,কুমিল্লা,মোঃ শরীফ উদ্দিন সরকার,আপেল,163,159,491227,267807,8994,214426
251,কুমিল্লা-৩,কুমিল্লা,রিয়াজ মোঃ শরীফ,সিংহ,148,159,491227,267807,8994,214426
251,কুমিল্লা-৩,কুমিল্লা,মোঃ এমদাদুল হক,হাতি,111,159,491227,267807,8994,214426
252,কুমিল্লা-৪,কুমিল্লা,মোঃ আবুল হাসনাত,শাপলা কলি,160527,116,400454,213015,4001,183438
252,কুমিল্লা-৪,কুমিল্লা,মোঃ আঃ জসিম উদ্দিন,ট্রাক,49644,116,400454,213015,4001,183438
252,কুমিল্লা-৪,কুমিল্লা,মোঃ আব্দুল করিম,হাতপাখা,2191,116,400454,213015,4001,183438
252,কুমিল্লা-৪,কুমিল্লা,ইরফানুল হক সরকার,আপেল,414,116,400454,213015,4001,183438
252,কুমিল্লা-৪,কুমিল্লা,মোহাম্মদ মজিবুর রহমান,দেওয়াল ঘড়ি,239,116,400454,213015,4001,183438
253,কুমিল্লা-৫,কুমিল্লা,মোঃ জসীম উদ্দিন,ধানের শীষ,132538,142,463839,255743,6442,201654
253,কুমিল্লা-৫,কুমিল্লা,মোবারক হোসাইন,দাঁড়িপাল্লা,118198,142,463839,255743,6442,201654
253,কুমিল্লা-৫,কুমিল্লা,যোবায়ের আহমেদ ভুঁইয়া,ঈগল,2009,142,463839,255743,6442,201654
253,কুমিল্লা-৫,কুমিল্লা,মোঃ রাশেদুল ইসলাম,হাতপাখা,1451,142,463839,255743,6442,201654
253,কুমিল্লা-৫,কুমিল্লা,মোঃ এমরানুল হক,লাঙ্গল,672,142,463839,255743,6442,201654
253,কুমিল্লা-৫,কুমিল্লা,আবদুল্লাহ আল ক্বাফী,কাস্তে,334,142,463839,255743,6442,201654
253,কুমিল্লা-৫,কুমিল্লা,তানজিল আহমেদ,আপেল,162,142,463839,255743,6442,201654
253,কুমিল্লা-৫,কুমিল্লা,আবুল কালাম ইদ্রিস,হারিকেন,145,142,463839,255743,6442,201654
253,কুমিল্লা-৫,কুমিল্লা,শিরিন আক্তার,তারা,137,142,463839,255743,6442,201654
253,কুমিল্লা-৫,কুমিল্লা,মোঃ আবুল বাসার,আম,97,142,463839,255743,6442,201654
254,কুমিল্লা-৬,কুমিল্লা,মোঃ মনিরুল হক চৌধুরী,ধানের শীষ,199541,196,632858,323747,8951,300160
254,কুমিল্লা-৬,কুমিল্লা,কাজী দ্বীন মোহাম্মদ,দাঁড়িপাল্লা,114289,196,632858,323747,8951,300160
254,কুমিল্লা-৬,কুমিল্লা,মোঃ মাছুম বিল্যাহ মিয়াজী,মোমবাতি,4604,196,632858,323747,8951,300160
254,কুমিল্লা-৬,কুমিল্লা,মোহাম্মদ হারুনুর রশিদ,হাতপাখা,2414,196,632858,323747,8951,300160
254,কুমিল্লা-৬,কুমিল্লা,মোঃ ইয়াছিন,হাত (পাঞ্জা),1588,196,632858,323747,8951,300160
254,কুমিল্লা-৬,কুমিল্লা,কামরুন্নাহার সাথী,মই,505,196,632858,323747,8951,300160
254,কুমিল্লা-৬,কুমিল্লা,ওবায়দুল কবির মোহন,তারা,446,196,632858,323747,8951,300160
254,কুমিল্লা-৬,কুমিল্লা,মোবারক হোসেন,ট্রাক,209,196,632858,323747,8951,300160
254,কুমিল্লা-৬,কুমিল্লা,মোঃ আমির হোসেন ফরায়েজী,ছড়ি,151,196,632858,323747,8951,300160
255,কুমিল্লা-৭,কুমিল্লা,আতিকুল আলম,কলস,90819,105,323444,177680,4594,141170
255,কুমিল্লা-৭,কুমিল্লা,রেদোয়ান আহমেদ,ধানের শীষ,47925,105,323444,177680,4594,141170
255,কুমিল্লা-৭,কুমিল্লা,সোলাইমান খাঁন,দেওয়াল ঘড়ি,24597,105,323444,177680,4594,141170
255,কুমিল্লা-৭,কুমিল্লা,মাওঃ এহতেশামুল হক,হাতপাখা,14080,105,323444,177680,4594,141170
255,কুমিল্লা-৭,কুমিল্লা,সজল কুমার কর,ছড়ি,259,105,323444,177680,4594,141170
256,কুমিল্লা-৮,কুমিল্লা,জাকারিয়া তাহের,ধানের শীষ,167431,105,372385,215463,5596,151326
256,কুমিল্লা-৮,কুমিল্লা,মোঃ শফিকুল আলম হেলাল,দাঁড়িপাল্লা,41345,105,372385,215463,5596,151326
256,কুমিল্লা-৮,কুমিল্লা,মোহাম্মদ গোলাম মোরশেদ,একতারা,3189,105,372385,215463,5596,151326
256,কুমিল্লা-৮,কুমিল্লা,মোঃ গোলাম ছাদেক,হাতপাখা,2184,105,372385,215463,5596,151326
256,কুমিল্লা-৮,কুমিল্লা,এইচ এম এম ইরফান,লাঙ্গল,722,105,372385,215463,5596,151326
256,কুমিল্লা-৮,কুমিল্লা,আব্দুল কাদের,মিনার,272,105,372385,215463,5596,151326
256,কুমিল্লা-৮,কুমিল্লা,মোঃ মফিজ উদ্দীন আহমেদ,হাতি,161,105,372385,215463,5596,151326
