seat,rule,merged_name,merged_source,merged_party,merged_votes,into_name,into_sources,into_party,into_votes,similarity,note
Barishal 2,1,Mohammad Nesar Uddin,dt,Islami Andolan Bangladesh (IAB),dt=6021,Md. Nesar Uddin,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=6021,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 2,1,Abdul Mannan,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=74082,Abdul Mannan,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=78082,1.00,name+party match (sim=1.00)
Barishal 2,1,Abdul Mannan,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=74082,Abdul Mannan,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=74082; tbs=78082,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 2,1,Abdul Mannan,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=74082,Abdul Mannan,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=74082; ds=74082; tbs=78082,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 2,1,A. A. Jalil,ds,Jatiya Party (JaPa),ds=0,M. A. Jalil,tbs,Jatiya Party (JaPa),tbs=1199,0.91,name+party match (sim=0.91)
Barishal 2,1,M. A. Jalil,dt,Jatiya Party (JaPa),dt=1199,M. A. Jalil,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=1199,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 2,1,Mr. Ali,ds,National People's Party (NPP),ds=0,Saheb Ali,tbs,National People's Party (NPP),tbs=185,0.72,name+party match (sim=0.72)
Barishal 2,1,Saheb Ali,dt,National People's Party (NPP),dt=185,Saheb Ali,"ds,tbs",National People's Party (NPP),ds=0; tbs=185,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 2,1,Ranjit Kumar Baroi,ds,Gono Odhikar Parishad (GOP),ds=0,Ranjit Kumar Baroi,tbs,Gono Odhikar Parishad (GOP),tbs=700,1.00,name+party match (sim=1.00)
Barishal 2,1,Ranjit Kumar Barai,dt,Gono Odhikar Parishad (GOP),dt=700,Ranjit Kumar Baroi,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=700,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 2,1,Md. Abul Kamal Azad,ds,Jatiya Samajtantrik Dal (JSD),ds=0,Md. Abul Kalam Azad,tbs,Jatiya Samajtantrik Dal (JSD),tbs=135,0.89,name+party match (sim=0.89)
Barishal 2,1,Md. Abul Kalam Azad,dt,Jatiya Samajtantrik Dal (JSD),dt=135,Md. Abul Kalam Azad,"ds,tbs",Jatiya Samajtantrik Dal (JSD),ds=0; tbs=135,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 2,1,A. Haq,ds,Jatiya Party (Manju) (JP–Manju),ds=0,A. Haque,tbs,Jatiya Party (Manju) (JP–Manju),tbs=2329,1.00,name+party match (sim=1.00)
Barishal 2,2,A. Haque,dt,Jatiya Party (JaPa),dt=2329,A. Haque,"ds,tbs",Jatiya Party (Manju) (JP–Manju),ds=0; tbs=2329,1.00,"name+votes match, party differs: Jatiya Party (JaPa) → Jatiya Party (Manju) (JP–Manju)"
Barishal 3,1,Md. Sirajul Islam,ds,Islami Andolan Bangladesh (IAB),ds=0,Md. Sirajul Islam,tbs,Islami Andolan Bangladesh (IAB),tbs=16325,1.00,name+party match (sim=1.00)
Barishal 3,1,Muhammad Sirajul Islam,dt,Islami Andolan Bangladesh (IAB),dt=16325,Md. Sirajul Islam,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=16325,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 3,1,Zainul Abedin,ds,Bangladesh Nationalist Party (BNP),ds=80930,Zainul Abedin,tbs,Bangladesh Nationalist Party (BNP),tbs=80930,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 3,1,Zainul Abedin,bss,Bangladesh Nationalist Party (BNP),bss=80930,Zainul Abedin,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=80930; tbs=80930,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 3,1,Zainul Abedin,dt,Bangladesh Nationalist Party (BNP),dt=80930,Zainul Abedin,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=80930; ds=80930; tbs=80930,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 3,1,Yamin H. M. Fardin,ds,Gono Odhikar Parishad (GOP),ds=0,Yamin Hm Fardin,tbs,Gono Odhikar Parishad (GOP),tbs=860,1.00,name+party match (sim=1.00)
Barishal 3,1,Yamin H. M. Fardin,dt,Gono Odhikar Parishad (GOP),dt=860,Yamin H. M. Fardin,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=860,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 3,1,Md. Asaduzzaman Bhuiyan,ds,Amar Bangladesh Party (AB),ds=61192,Md. Asaduzzaman Bhuiya,tbs,Amar Bangladesh Party (AB),tbs=61192,0.98,name+party match (sim=0.98) [vote-boosted]
Barishal 3,1,Mohammad Asaduzzaman Bhuiyan,bss,Amar Bangladesh Party (AB),bss=61192,Md. Asaduzzaman Bhuiyan,"ds,tbs",Amar Bangladesh Party (AB),ds=61192; tbs=61192,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 3,1,Mohammad Asaduzzaman Bhuiyan,dt,Amar Bangladesh Party (AB),dt=61192,Mohammad Asaduzzaman Bhuiyan,"bss,ds,tbs",Amar Bangladesh Party (AB),bss=61192; ds=61192; tbs=61192,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 3,1,Golam Kibria Tipu,ds,Jatiya Party (JaPa),ds=0,Golam Kibria Tipu,tbs,Jatiya Party (JaPa),tbs=14184,1.00,name+party match (sim=1.00)
Barishal 3,1,Golam Kibria Tipu,dt,Jatiya Party (JaPa),dt=14184,Golam Kibria Tipu,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=14184,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 3,1,Md. Azmul Hasan Jihad,ds,Bangladesh Samajtantrik Dal (Basad),ds=0,Md. Azmul Hasan Jihad,tbs,Bangladesh Samajtantrik Dal (Basad),tbs=214,1.00,name+party match (sim=1.00)
Barishal 3,1,Md. Azmul Hasan Jihad,dt,Bangladesh Samajtantrik Dal (Basad),dt=214,Md. Azmul Hasan Jihad,"ds,tbs",Bangladesh Samajtantrik Dal (Basad),ds=0; tbs=214,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 4,1,Abdul Jalil,ds,Bangladesh Sangskritik Muktijote (BSM),ds=0,Abdul Jalil,tbs,Bangladesh Sangskritik Muktijote (BSM),tbs=413,1.00,name+party match (sim=1.00)
Barishal 4,1,Abdul Jalil,dt,Bangladesh Sangskritik Muktijote (BSM),dt=413,Abdul Jalil,"ds,tbs",Bangladesh Sangskritik Muktijote (BSM),ds=0; tbs=413,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 4,1,Abdus Salam (Khokon),dt,Jatiya Samajtantrik Dal (JSD),dt=334,Abdus Salam Khokon,tbs,Jatiya Samajtantrik Dal (JSD),tbs=334,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 4,1,Abdus Sattar,ds,Jatiya Samajtantrik Dal (JSD),ds=0,Abdus Salam (Khokon),"dt,tbs",Jatiya Samajtantrik Dal (JSD),dt=334; tbs=334,0.78,name+party match (sim=0.78)
Barishal 4,1,Syed Ishaq Md. Abul Khair,ds,Islami Andolan Bangladesh (IAB),ds=0,Syed Eshak Md. Abul Khayer,tbs,Islami Andolan Bangladesh (IAB),tbs=36753,0.89,name+party match (sim=0.89)
Barishal 4,1,Syed Eshaq Md. Abul Khayer,dt,Islami Andolan Bangladesh (IAB),dt=36753,Syed Eshak Md. Abul Khayer,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=36753,0.96,name+party match (sim=0.96) [vote-boosted]
Barishal 4,1,Md. Rajib Ahsan,ds,Bangladesh Nationalist Party (BNP),ds=128322,Md. Rajib Ahsan,tbs,Bangladesh Nationalist Party (BNP),tbs=128322,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 4,1,Md. Rajib Ahsan,bss,Bangladesh Nationalist Party (BNP),bss=128322,Md. Rajib Ahsan,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=128322; tbs=128322,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 4,1,Md. Rajib Ahsan,dt,Bangladesh Nationalist Party (BNP),dt=128322,Md. Rajib Ahsan,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=128322; ds=128322; tbs=128322,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 4,1,Md. Abdul Jabbar,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=74684,Md. Abdul Jabbar,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=74684,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 4,1,Mohammad Abdul Jabbar,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=74684,Md. Abdul Jabbar,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=74684; tbs=74684,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 4,1,Mohammad Abdul Jabbar,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=74684,Mohammad Abdul Jabbar,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=74684; ds=74684; tbs=74684,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 5,1,Abdul Hannan Sikder,ds,National People's Party (NPP),ds=0,Abdul Hannan Sikdar,tbs,National People's Party (NPP),tbs=494,1.00,name+party match (sim=1.00)
Barishal 5,1,Abdul Hannan Sikder,dt,National People's Party (NPP),dt=494,Abdul Hannan Sikdar,"ds,tbs",National People's Party (NPP),ds=0; tbs=494,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 5,1,Manisha Chakraborty,ds,Bangladesh Samajtantrik Dal (Basad),ds=0,Monisha Chakraborty,tbs,Bangladesh Samajtantrik Dal (Basad),tbs=22486,1.00,name+party match (sim=1.00)
Barishal 5,1,Monisha Chakraborty,dt,Bangladesh Samajtantrik Dal (Basad),dt=22486,Monisha Chakraborty,"ds,tbs",Bangladesh Samajtantrik Dal (Basad),ds=0; tbs=22486,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 5,1,Md. Mujibur Rahman Sarwar,ds,Bangladesh Nationalist Party (BNP),ds=135146,Md. Mojibur Rahman Sarwar,tbs,Bangladesh Nationalist Party (BNP),tbs=135146,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 5,1,Md. Mujibur Rahman Sarwar,bss,Bangladesh Nationalist Party (BNP),bss=135146,Md. Mojibur Rahman Sarwar,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=135146; tbs=135146,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 5,1,Md. Mojibur Rahman Sarwar,dt,Bangladesh Nationalist Party (BNP),dt=135146,Md. Mojibur Rahman Sarwar,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=135146; ds=135146; tbs=135146,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 5,1,Akhtar Rahman,ds,Jatiya Party (JaPa),ds=0,Akhtar Rahman,tbs,Jatiya Party (JaPa),tbs=909,1.00,name+party match (sim=1.00)
Barishal 5,1,Akhtar Rahman,dt,Jatiya Party (JaPa),dt=909,Akhtar Rahman,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=909,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 5,1,Mufti Syed Md. Faizul Karim,ds,Islami Andolan Bangladesh (IAB),ds=95044,Mufti Syed Md. Faizul Karim,tbs,Islami Andolan Bangladesh (IAB),tbs=95044,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 5,1,Mufti Syed Md. Faizul Karim,bss,Islami Andolan Bangladesh (IAB),bss=95044,Mufti Syed Md. Faizul Karim,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=95044; tbs=95044,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 5,1,Mufti Syed Md. Fayzul Karim,dt,Islami Andolan Bangladesh (IAB),dt=95044,Mufti Syed Md. Faizul Karim,"bss,ds,tbs",Islami Andolan Bangladesh (IAB),bss=95044; ds=95044; tbs=95044,0.97,name+party match (sim=0.97) [vote-boosted]
Barishal 5,1,Md. Saidur Rahman,ds,Socialist Party of Bangladesh (Marxist) (SPB-M),ds=0,Md. Saidur Rahman,tbs,Socialist Party of Bangladesh (Marxist) (SPB-M),tbs=300,1.00,name+party match (sim=1.00)
Barishal 5,1,Md. Saidur Rahman,dt,Socialist Party of Bangladesh (Marxist) (SPB-M),dt=300,Md. Saidur Rahman,"ds,tbs",Socialist Party of Bangladesh (Marxist) (SPB-M),ds=0; tbs=300,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 6,1,Mufti Syed Md. Faizul Karim,ds,Islami Andolan Bangladesh (IAB),ds=0,Mufti Syed Md. Faizul Karim,tbs,Islami Andolan Bangladesh (IAB),tbs=29146,1.00,name+party match (sim=1.00)
Barishal 6,1,Mufti Syed Md. Fayzul Karim,dt,Islami Andolan Bangladesh (IAB),dt=29146,Mufti Syed Md. Faizul Karim,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=29146,0.97,name+party match (sim=0.97) [vote-boosted]
Barishal 6,1,Abdul Quddus,ds,Bangladesh Muslim League (BML),ds=0,Abdul Quddus,tbs,Bangladesh Muslim League (BML),tbs=244,1.00,name+party match (sim=1.00)
Barishal 6,1,Abdul Quddus,dt,Bangladesh Muslim League (BML),dt=244,Abdul Quddus,"ds,tbs",Bangladesh Muslim League (BML),ds=0; tbs=244,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 6,1,Md. Salahuddin Mia,ds,Gono Odhikar Parishad (GOP),ds=0,Md. Salahuddin Mia,tbs,Gono Odhikar Parishad (GOP),tbs=139,1.00,name+party match (sim=1.00)
Barishal 6,1,Md. Salauddin Mia,dt,Gono Odhikar Parishad (GOP),dt=139,Md. Salahuddin Mia,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=139,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 6,1,Md. Mahmudunnabi,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=55988,Md. Mahmudun Nabi,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=55988,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 6,1,Md. Mahmudunnabi,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=55988,Md. Mahmudun Nabi,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=55988; tbs=55988,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 6,1,Md. Mahmudunnabi,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=55988,Md. Mahmudun Nabi,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=55988; ds=55988; tbs=55988,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 6,1,Abul Hossain Khan,ds,Bangladesh Nationalist Party (BNP),ds=82217,Abul Hossain Khan,tbs,Bangladesh Nationalist Party (BNP),tbs=82217,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 6,1,Abul Hossain Khan,bss,Bangladesh Nationalist Party (BNP),bss=82217,Abul Hossain Khan,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=82217; tbs=82217,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 6,1,Abul Hossain Khan,dt,Bangladesh Nationalist Party (BNP),dt=82217,Abul Hossain Khan,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=82217; ds=82217; tbs=82217,1.00,name+party match (sim=1.00) [vote-boosted]
Barishal 6,1,Md. Kamrul Islam Khan,ds,Independent Candidate (Independent),ds=0,Md. Kamrul Islam Khan,tbs,Independent Candidate (Independent),tbs=366,1.00,name+party match (sim=1.00)
Barishal 6,1,Md. Kamrul Islam Khan,dt,Independent Candidate (Independent),dt=366,Md. Kamrul Islam Khan,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=366,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 1,1,Andalib Rahman,ds,Bangladesh Jatiya Party (BJP),ds=105543,Andaleeve Rahman,tbs,Bangladesh Jatiya Party (BJP),tbs=105543,0.88,name+party match (sim=0.88) [vote-boosted]
Bhola 1,1,Andaliv Rahman,bss,Bangladesh Jatiya Party (BJP),bss=105543,Andaleeve Rahman,"ds,tbs",Bangladesh Jatiya Party (BJP),ds=105543; tbs=105543,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 1,1,Andaleeb Rahman,dt,Bangladesh Jatiya Party (BJP),dt=105543,Andaleeve Rahman,"bss,ds,tbs",Bangladesh Jatiya Party (BJP),bss=105543; ds=105543; tbs=105543,0.90,name+party match (sim=0.90) [vote-boosted]
Bhola 1,1,Md. Nazrul Islam,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=75337,Md. Nazrul Islam,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=75337,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 1,1,Md. Nazrul Islam,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=75337,Md. Nazrul Islam,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=75337; tbs=75337,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 1,1,Md. Nazrul Islam,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=63352,Md. Nazrul Islam,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=75337; ds=75337; tbs=75337,1.00,name+party match (sim=1.00)
Bhola 1,1,Md. Ashraf Ali,ds,Bangladesh Islami Front (BIF),ds=0,Md. Ashraf Ali,tbs,Bangladesh Islami Front (BIF),tbs=303,1.00,name+party match (sim=1.00)
Bhola 1,1,Mohammad Ashraf Ali,dt,Bangladesh Islami Front (BIF),dt=303,Md. Ashraf Ali,"ds,tbs",Bangladesh Islami Front (BIF),ds=0; tbs=303,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 1,1,Md. Obaidul Rahman,ds,Islami Andolan Bangladesh (IAB),ds=0,Md. Obaidur Rahman,tbs,Islami Andolan Bangladesh (IAB),tbs=25245,0.94,name+party match (sim=0.94)
Bhola 1,1,Md. Obaidur Rahman,dt,Islami Andolan Bangladesh (IAB),dt=25245,Md. Obaidur Rahman,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=25245,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 1,1,Md. Akbar Hossain,ds,Jatiya Party (JaPa),ds=0,Md. Akbar Hossain,tbs,Jatiya Party (JaPa),tbs=599,1.00,name+party match (sim=1.00)
Bhola 1,1,Md. Akbar Hossain,dt,Jatiya Party (JaPa),dt=599,Md. Akbar Hossain,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=599,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 1,1,Md. Ainur Rahman Jewel Mia,ds,Gono Odhikar Parishad (GOP),ds=0,Md. Ainur Rahman Jewel Mia,tbs,Gono Odhikar Parishad (GOP),tbs=1103,1.00,name+party match (sim=1.00)
Bhola 1,1,Md. Ainur Rahman (Jewel) Mia,dt,Gono Odhikar Parishad (GOP),dt=1103,Md. Ainur Rahman Jewel Mia,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=1103,0.87,name+party match (sim=0.87) [vote-boosted]
Bhola 1,1,Rafizul Hossain,ds,Independent Candidate (Independent),ds=0,Rafizul Hossain,tbs,Independent Candidate (Independent),tbs=134,1.00,name+party match (sim=1.00)
Bhola 1,1,Rafizul Hossain,dt,Independent Candidate (Independent),dt=134,Rafizul Hossain,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=134,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 1,1,Md. Mizanur Rahman,ds,National People's Party (NPP),ds=0,Md. Mizanur Rahman,tbs,National People's Party (NPP),tbs=217,1.00,name+party match (sim=1.00)
Bhola 1,1,Md. Mizanur Rahman,dt,National People's Party (NPP),dt=217,Md. Mizanur Rahman,"ds,tbs",National People's Party (NPP),ds=0; tbs=217,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 2,1,Md. Hafiz Ibrahim,ds,Bangladesh Nationalist Party (BNP),ds=119085,Md. Hafiz Ibrahim,tbs,Bangladesh Nationalist Party (BNP),tbs=119085,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 2,1,Md. Hafiz Ibrahim,bss,Bangladesh Nationalist Party (BNP),bss=119085,Md. Hafiz Ibrahim,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=119085; tbs=119085,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 2,1,Md. Hafiz Ibrahim,dt,Bangladesh Nationalist Party (BNP),dt=119085,Md. Hafiz Ibrahim,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=119085; ds=119085; tbs=119085,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 2,1,Mokfar Uddin Chowdhury,ds,Bangladesh Liberal Democratic Party (LDP),ds=0,Mokfar Uddin Chowdhury,tbs,Bangladesh Liberal Democratic Party (LDP),tbs=381,1.00,name+party match (sim=1.00)
Bhola 2,1,Mokfar Uddin Chowdhury,dt,Bangladesh Liberal Democratic Party (LDP),dt=381,Mokfar Uddin Chowdhury,"ds,tbs",Bangladesh Liberal Democratic Party (LDP),ds=0; tbs=381,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 2,1,Tashlima Begum,ds,Independent Candidate (Independent),ds=0,Taslima Begum,tbs,Independent Candidate (Independent),tbs=291,0.96,name+party match (sim=0.96)
Bhola 2,1,Taslima Begum,dt,Independent Candidate (Independent),dt=291,Tashlima Begum,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=291,0.96,name+party match (sim=0.96) [vote-boosted]
Bhola 2,1,Md. Ala Uddin,ds,Amjanatar Dol,ds=0,Md. Ala Uddin,tbs,Amjanatar Dol,tbs=370,1.00,name+party match (sim=1.00)
Bhola 2,1,Md. Ala Uddin,dt,Amjanatar Dol,dt=370,Md. Ala Uddin,"ds,tbs",Amjanatar Dol,ds=0; tbs=370,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 2,1,Md. Jahangir Alam Rintu,ds,Jatiya Party (JaPa),ds=0,Md. Jahangir Alam Ritu,tbs,Jatiya Party (JaPa),tbs=450,0.98,name+party match (sim=0.98)
Bhola 2,1,Advocate Md. Jahangir Alam Ritu,dt,Jatiya Party (JaPa),dt=450,Md. Jahangir Alam Rintu,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=450,0.98,name+party match (sim=0.98) [vote-boosted]
Bhola 2,1,Md. Fazlul Karim,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=93703,Md. Fazlul Karim,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=93703,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 2,1,Mohammad Fazlul Karim,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=93703,Md. Fazlul Karim,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=93703; tbs=93703,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 2,1,Mohammad Fazlul Karim,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=93703,Mohammad Fazlul Karim,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=93703; ds=93703; tbs=93703,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 2,1,Md. Zakir Hossain Laskar,ds,Independent Candidate (Independent),ds=0,Md. Zakir Hossain Khandaker,tbs,Independent Candidate (Independent),tbs=596,0.82,name+party match (sim=0.82)
Bhola 2,1,Md. Zakir Hossain Khandakar,dt,Independent Candidate (Independent),dt=596,Md. Zakir Hossain Khandaker,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=596,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 2,1,Mohibullah Khokon,ds,Independent Candidate (Independent),ds=0,Mohibullah Khokon,tbs,Independent Candidate (Independent),tbs=546,1.00,name+party match (sim=1.00)
Bhola 2,1,Mahibullah Khokon,dt,Independent Candidate (Independent),dt=546,Mohibullah Khokon,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=546,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 3,1,Hafiz Uddin Ahmed,ds,Bangladesh Nationalist Party (BNP),ds=145990,Hafiz Uddin Ahmed Bir Bikram,tbs,Bangladesh Nationalist Party (BNP),tbs=145990,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 3,1,Hafiz Uddin Ahmad Bir Bikram,bss,Bangladesh Nationalist Party (BNP),bss=145990,Hafiz Uddin Ahmed Bir Bikram,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=145990; tbs=145990,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 3,1,"Hafiz Uddin Ahmed, Bir Bikram",dt,Bangladesh Nationalist Party (BNP),dt=145990,Hafiz Uddin Ahmed Bir Bikram,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=145990; ds=145990; tbs=145990,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 3,1,Md. Mosleh Uddin,ds,Islami Andolan Bangladesh (IAB),ds=0,Md. Mosleh Uddin,tbs,Islami Andolan Bangladesh (IAB),tbs=7255,1.00,name+party match (sim=1.00)
Bhola 3,1,Md. Mosleh Uddin,dt,Islami Andolan Bangladesh (IAB),dt=7255,Md. Mosleh Uddin,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=7255,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 3,1,Md. Kamal Uddin,ds,Jatiya Party (JaPa),ds=0,Md. Kamal Uddin,tbs,Jatiya Party (JaPa),tbs=789,1.00,name+party match (sim=1.00)
Bhola 3,1,Md. Kamal Uddin,dt,Jatiya Party (JaPa),dt=789,Md. Kamal Uddin,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=789,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 3,1,Md. Abu Tayyab,ds,Gono Odhikar Parishad (GOP),ds=0,Md. Abu Taiyeb,tbs,Gono Odhikar Parishad (GOP),tbs=260,0.92,name+party match (sim=0.92)
Bhola 3,1,Md. Abu Taiyab,dt,Gono Odhikar Parishad (GOP),dt=260,Md. Abu Taiyeb,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=260,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 3,1,Md. Nizamul Haque,ds,Bangladesh Development Party (BDP),ds=57351,Md. Nizamul Haque,tbs,Bangladesh Development Party (BDP),tbs=57351,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 3,1,Muha: Nizamul Haque,bss,Bangladesh Development Party (BDP),bss=57351,Md. Nizamul Haque,"ds,tbs",Bangladesh Development Party (BDP),ds=57351; tbs=57351,0.83,name+party match (sim=0.83) [vote-boosted]
Bhola 3,1,Md. Nizamul Haque,dt,Bangladesh Development Party (BDP),dt=57351,Muha: Nizamul Haque,"bss,ds,tbs",Bangladesh Development Party (BDP),bss=57351; ds=57351; tbs=57351,0.83,name+party match (sim=0.83) [vote-boosted]
Bhola 3,1,Md. Rahmatullah,dt,Independent Candidate (Independent),dt=508,Md. Rahmat Ullah,tbs,Independent Candidate (Independent),tbs=508,1.00,name+party match (sim=1.00) [vote-boosted]
Bhola 4,1,Md. Mustafa Kamal,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=81437,Md. Mostofa Kamal,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=81937,1.00,name+party match (sim=1.00)
